,target,output,question
905,office,"Answer: The priest was not of heaven, and earthly and earthly and grace from heaven.",What is south of the bathroom?
906,kitchen,What is a promise and his life.,What is the bedroom east of?
907,office,"Answer: The passage is a metaphorse of the story, though.",What is the hallway west of?
908,bedroom,her.,What is the office east of?
909,bathroom,and the question.,What is south of the bedroom?
910,bedroom,"the
the south of the south of the
the south of the south of the
the south",What is the garden south of?
911,hallway,What is added to the potion is added to the fire stitched to the pot of the,What is north of the office?
912,kitchen,He was the right of the inspector he was the right of the smallpo'sitive.,What is west of the office?
913,hallway,"What is a palace, palace, and the river's palace, and thing.",What is east of the garden?
914,garden,,What is the office north of?
915,kitchen,Answer: The south of the garden.,What is the garden south of?
916,garden,,What is north of the office?
917,bathroom,Answer: The south of the bedroom.,What is south of the bedroom?
918,bathroom,"Vasari, 619: Additions to Vasari, 619: Add",What is east of the hallway?
919,kitchen,Answer: The garden of beautiful flowers.,What is west of the garden?
920,office,Answer: The hallway the hall.,What is the hallway north of?
921,hallway,Answer: The north of the garden.,What is north of the garden?
922,office,s.,What is south of the kitchen?
923,bathroom,"e, and then",What is the garden west of?
924,bathroom,Answer: The kitchen utensils.,What is the kitchen east of?
925,garden,Answer: The kitchen is south of the temple.,What is the kitchen south of?
926,hallway,Answer: The bathroom is north of the temple.,What is the bathroom north of?
927,bedroom,Answer: The bathroom is south of the bedroom.,What is south of the bathroom?
928,bathroom,"EMILEUpportunity, Iamine",What is the bedroom north of?
929,kitchen,Answer: The answer: The answer: The answer: The answer: The answer: The answer:,What is the garden north of?
930,office,Answer: The limits of the royalty is not a member of the royalty is not a member,What is the garden north of?
931,bathroom,"Answer: In the context of the passage, ""south of the garden"" refers to the bath",What is south of the garden?
932,bathroom,,What is the bedroom west of?
933,hallway,"Answer: The kitchen utens, dishes and cooking utens, and preparations.",What is west of the kitchen?
934,bedroom,A,What is the garden east of?
935,office,Answer: The kitchen.,What is the kitchen north of?
936,kitchen,,What is north of the hallway?
937,garden,"Answer: The Inquisition, the kitchen.",What is the kitchen north of?
938,kitchen,"Answer: According to the context, south of the bedroom is a hallway.",What is south of the bedroom?
939,bedroom,Answer: He said he told to his deal how he not know that he told to his deal how,What is the garden east of?
940,garden,He had a hall.,What is south of the hallway?
941,kitchen,What is a room with Honker,What is the bathroom west of?
942,office,Answer: The kitchen.,What is the kitchen east of?
943,bathroom,Answer: The passage.,What is east of the garden?
944,bathroom,He was not have been a worth his arms.,What is the garden north of?
945,office,Roberts's assistance.,What is the garden north of?
946,bedroom,"Answer: The men who had been killed in the hall of the company, who had",What is north of the hallway?
947,bathroom,,What is the kitchen north of?
948,office,,What is the hallway north of?
949,bedroom,What is dead.,What is the office north of?
950,bathroom,Answer: I don't have namesake.,What is the hallway south of?
951,bathroom,Answer: The hospital was built in the floor.,What is the bedroom west of?
952,garden,"Answer: According to the instructions in the document, east of the bathroom is a garden.",What is east of the bathroom?
953,garden,,What is the office north of?
954,kitchen,Answer: The division of the question.,What is north of the office?
955,office,Answer: The word in the hallmarked in the commissioner's east of the,What is east of the hallway?
956,hallway,,What is the office east of?
957,kitchen,"Answer: The average of 18,58,58,58,58",What is the garden east of?
958,office,"tions, and private, and publics, private, and publics, private, publics",What is north of the garden?
959,office,earthem andearths of his country as a rule.,What is the bedroom west of?
960,garden,Answer: The kitchen.,What is north of the kitchen?
961,bedroom,,What is the garden east of?
962,kitchen,What is.,What is east of the office?
963,garden,"Sheen, always, always, always, always, always, always, always, always, always",What is the kitchen east of?
964,bathroom,Answer: The story of the hallway.,What is the hallway south of?
965,garden,advancement of the life.,What is the bedroom south of?
966,bathroom,Question: What was prepared for the baby.,What is west of the garden?
967,kitchen,Answer: The context of the office.,What is east of the office?
968,office,Answer: The garden south of the old temple at the head of the lake is thought by the n,What is the garden south of?
969,office,Answer: The hallway west of is the bedroom.,What is the hallway west of?
970,bathroom,Answer: The Indian hit the Indian was breaking through the Indian was breaking through the Indian was breaking through,What is east of the garden?
971,garden,He was stopped.,What is the hallway east of?
972,garden,Answer: The kitchen is east of the main room in the house.,What is the kitchen east of?
973,kitchen,Answer: The poem is a metaphorse. The poem is a metaphorse.,What is north of the hallway?
974,kitchen,"the ornament; Addison;s, grace and majestic; Addison;s, grace",What is west of the hallway?
975,bathroom,Answer: The passage.,What is south of the bedroom?
976,bedroom,heavoidals.,What is the kitchen south of?
977,bathroom,What is produced it.,What is west of the bedroom?
978,office,,What is west of the hallway?
979,kitchen,Answer: The answer to the question.,What is east of the hallway?
980,garden,"healthys in the day, the day, as the day, as the day, and hour",What is north of the office?
981,bedroom,,What is north of the garden?
982,bathroom,heaviour.,What is the bedroom south of?
983,hallway,"tions to the day, and the day, and day, and night and day, day,",What is north of the office?
984,hallway,Answer: The growth and development.,What is south of the bathroom?
985,office,Answer: The bedroom is west of the kitchen.,What is the bedroom west of?
986,kitchen,Answer: The reference to the south of England.,What is the garden south of?
987,hallway,Answer: The story is a boyishman.,What is the garden west of?
988,office,A lawyer.,What is west of the hallway?
989,hallway,Murious incidents of the case a sensational incidentally.,What is the office west of?
990,bedroom,He had been a man's life and women's aid.,What is the hallway east of?
991,bedroom,Answer: The halluclearly.,What is the hallway south of?
992,hallway,"What is the sunshine the peaceful morning sunny, as it is the case the sun",What is the garden east of?
993,bedroom,the hall.,What is the hallway north of?
994,hallway,,What is east of the bedroom?
995,hallway,The girl's room.,What is west of the bathroom?
996,kitchen,"Answer: The boy, the sun.",What is north of the garden?
997,kitchen,,What is west of the bedroom?
998,kitchen,the joints on the members of the joints.,What is north of the bedroom?
