Unnamed: 0,target,output,question
518,office,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the hallway?
519,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bathroom?
520,bathroom,"Answer: bathroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is south of the bedroom?
521,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
522,kitchen,"Answer: hallway

Question: What is the kitchen north of?
Answer: bedroom

Question: What is",What is the bedroom south of?
523,garden,"Answer: garden

Context: The garden is west of the bedroom. The bathroom is east of the bedroom.",What is west of the bedroom?
524,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office north of?
525,garden,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is north of the bathroom?
526,office,"Answer: office

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is south of the garden?
527,bathroom,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
528,garden,"Answer: hallway

Context: The bedroom is west of the hallway. The garden is west of the bedroom.",What is the bedroom east of?
529,hallway,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is south of the office?
530,kitchen,"Answer: kitchen

Context: The kitchen is south of the bathroom. The kitchen is north of the garden.",What is the garden south of?
531,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bedroom?
532,office,"Answer: office

Context: The kitchen is north of the bedroom. The bathroom is north of the kitchen.",What is the bedroom west of?
533,kitchen,"Answer: kitchen

Context: The bedroom is south of the kitchen. The kitchen is south of the garden.",What is the garden east of?
534,garden,"Answer: garden

Context: The bathroom is north of the garden. The garden is north of the bedroom.",What is the bedroom south of?
535,kitchen,"Answer: bedroom

Question: What is the kitchen west of?
Answer: hallway

Question: What is",What is the hallway east of?
536,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway east of?
537,bedroom,"Answer: hallway

Question: What is the bedroom north of?
Answer: garden

Question: What is",What is the garden south of?
538,bedroom,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
539,kitchen,"Answer: bedroom

Context: The kitchen is east of the hallway. The bedroom is west of the hallway.",What is the hallway west of?
540,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bathroom is north of the kitchen.",What is the bedroom east of?
541,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bathroom south of?
542,garden,"Answer: garden

Context: The garden is north of the kitchen. The office is south of the kitchen.",What is north of the kitchen?
543,garden,"Answer: garden

Question: What is west of the bathroom?
Answer: garden

Question: What is",What is east of the kitchen?
544,office,"Answer: garden

Context: The garden is north of the bathroom. The office is south of the bathroom.",What is the bathroom north of?
545,hallway,"Answer: hallway

Context: The bedroom is north of the kitchen. The kitchen is north of the hallway.",What is the office east of?
546,hallway,"Answer: office

Question: What is the bedroom west of?
Answer: hallway

Question: What is",What is the bedroom east of?
547,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the hallway?
548,bedroom,"Answer: bedroom

Question: What is west of the office?
Answer: bedroom

Question: What is",What is west of the kitchen?
549,hallway,"Answer: kitchen

Context: The bedroom is west of the bathroom. The bedroom is east of the kitchen.",What is south of the bathroom?
550,office,"Answer: office

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is east of the hallway?
551,bathroom,"Answer: bedroom

Question: What is the bedroom west of?
Answer: hallway

Question: What is",What is the hallway east of?
552,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bedroom?
553,bedroom,"Answer: bedroom

Question: What is the office north of?
Answer: bedroom

Question: What is",What is the garden south of?
554,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bedroom?
555,bathroom,"Answer: hallway

Context: The kitchen is north of the garden. The garden is north of the hallway.",What is east of the garden?
556,kitchen,"Answer: office

Context: The kitchen is west of the garden. The office is east of the garden.",What is west of the garden?
557,bathroom,"Answer: garden

Context: The garden is west of the bathroom. The bathroom is west of the bedroom.",What is the bedroom east of?
558,garden,"Answer: office

Context: The garden is north of the bathroom. The office is south of the bathroom.",What is the bathroom south of?
559,kitchen,"Answer: office

Question: What is the kitchen east of?
Answer: garden

Question: What is",What is the garden west of?
560,bedroom,"Answer: bedroom

Question: What is the bedroom north of?
Answer: bathroom

Question: What is",What is the kitchen south of?
561,kitchen,"Answer: garden

Context: The garden is west of the office. The kitchen is east of the office.",What is east of the office?
562,hallway,"Answer: garden

Context: The garden is east of the bathroom. The hallway is west of the bathroom.",What is west of the bathroom?
563,hallway,"Answer: hallway

Context: The bedroom is north of the kitchen. The bedroom is south of the garden.",What is the garden west of?
564,bedroom,"Answer: garden

Context: The bedroom is east of the kitchen. The garden is west of the kitchen.",What is the kitchen west of?
565,kitchen,"Answer: bedroom

Context: The kitchen is east of the office. The bedroom is west of the office.",What is the office west of?
566,bathroom,"Answer: hallway

Question: What is the bedroom east of?
Answer: bathroom

Question: What is",What is the bedroom west of?
567,bathroom,"Answer: bathroom

Context: The kitchen is south of the bedroom. The kitchen is north of the living room.",What is west of the hallway?
568,bedroom,"Answer: bedroom

Context: The bedroom is north of the garden. The garden is north of the hallway.",What is north of the garden?
569,kitchen,"Answer: hallway

Context: The bedroom is west of the kitchen. The bedroom is east of the bathroom.",What is south of the bathroom?
570,kitchen,"Answer: garden

Context: The garden is east of the office. The kitchen is west of the office.",What is the office east of?
571,bathroom,"Answer: bathroom

Context: The bedroom is south of the kitchen. The bathroom is south of the bedroom.",What is north of the office?
572,hallway,"Answer: bedroom

Context: The kitchen is south of the hallway. The hallway is south of the bedroom.",What is north of the office?
573,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
574,office,"Answer: bedroom

Context: The office is east of the kitchen. The bedroom is west of the kitchen.",What is the kitchen west of?
575,bathroom,"Answer: garden

Context: The bathroom is east of the bedroom. The garden is west of the bedroom.",What is the bedroom west of?
576,office,"Answer: office

Context: The kitchen is south of the bathroom. The office is north of the bathroom.",What is the bathroom south of?
577,hallway,"Answer: office

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is north of the bathroom?
578,garden,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
579,kitchen,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway south of?
580,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the bedroom west of?
581,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The garden is east of the kitchen.",What is the garden east of?
582,kitchen,"Answer: office

Question: What is the bedroom north of?
Answer: kitchen

Question: What is",What is the bedroom south of?
583,office,"Answer: kitchen

Example:
The bedroom is north of the kitchen. The kitchen is west of the hallway",What is the hallway west of?
584,hallway,"Answer: garden

Context: The garden is north of the bedroom. The hallway is south of the bedroom.",What is the bedroom north of?
585,garden,"Answer: garden

Context: The garden is west of the bedroom. The bathroom is west of the garden.",What is west of the bedroom?
586,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the office?
587,kitchen,"Answer: office

Context: The bedroom is north of the kitchen. The kitchen is north of the garden.",What is south of the garden?
588,office,"Answer: kitchen

Question: What is the bedroom west of?
Answer: office

Question: What is",What is the bedroom east of?
589,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
590,bathroom,"Answer: office

Question: What is the bathroom west of?
Answer: kitchen

Question: What is",What is the kitchen west of?
591,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office north of?
592,bathroom,"Answer: bathroom

Context: The garden is north of the bedroom. The bedroom is north of the kitchen.",What is east of the kitchen?
593,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the hallway?
594,kitchen,"Answer: kitchen

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is west of the bedroom?
595,garden,"Answer: bedroom

Context: The garden is east of the office. The bedroom is west of the office.",What is the office west of?
596,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The hallway is north of the kitchen.",What is east of the office?
597,office,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
598,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen west of?
599,bathroom,"Answer: bedroom

Question: What is the garden north of?
Answer: bathroom

Question: What is",What is the garden south of?
600,hallway,"Answer: bathroom

Context: The kitchen is north of the bedroom. The kitchen is south of the living room",What is east of the office?
601,kitchen,"Answer: hallway

Question: What is the kitchen south of?
Answer: bathroom

Question: What is",What is the bathroom south of?
602,hallway,"Answer: hallway

Context: The kitchen is south of the bedroom. The hallway is north of the bedroom.",What is north of the bedroom?
603,garden,"Answer: garden

Context: The garden is south of the kitchen. The garden is north of the office.",What is north of the office?
604,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
605,hallway,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the garden?
606,office,"Answer: bedroom

Question: What is the bedroom west of?
Answer: office

Question: What is",What is the kitchen west of?
607,kitchen,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is north of the bedroom?
608,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bedroom south of?
609,hallway,"Answer: garden

Context: The garden is east of the kitchen. The hallway is west of the kitchen.",What is west of the kitchen?
610,kitchen,"Answer: hallway

Context: The kitchen is south of the bedroom. The kitchen is north of the hallway.",What is the bedroom north of?
611,office,"Answer: garden

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the bedroom north of?
612,hallway,"Answer: garden

Context: The garden is west of the office. The hallway is east of the office.",What is east of the office?
613,hallway,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the office north of?
614,hallway,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the hallway.",What is east of the bedroom?
615,garden,"Answer: garden

Context: The garden is west of the office. The hallway is east of the office.",What is the office east of?
616,office,"Answer: office

Question: What is south of the bedroom?
Answer: bathroom

Question: What is",What is north of the bedroom?
617,kitchen,"Answer: garden

Context: The bedroom is north of the garden. The kitchen is north of the bedroom.",What is north of the bedroom?
618,hallway,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is south of the office?
619,bathroom,"Answer: kitchen

Question: What is the bathroom west of?
Answer: office

Question: What is",What is the office west of?
620,bedroom,"Answer: bedroom

Context: The kitchen is east of the garden. The bedroom is west of the garden.",What is the garden east of?
621,office,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
622,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office south of?
623,garden,"Answer: garden

Question: What is south of the office?
Answer: bathroom

Question: What is",What is north of the office?
624,bathroom,"Answer: bathroom

Question: What is east of the office?
Answer: bathroom

Question: What is",What is west of the kitchen?
625,office,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bedroom?
626,office,"Answer: bedroom

Context: The bedroom is north of the garden. The office is south of the garden.",What is the garden north of?
627,bathroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is east of the bedroom?
628,office,"Answer: bedroom

Question: What is the office north of?
Answer: bathroom

Question: What is",What is the bathroom south of?
629,garden,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the kitchen?
630,bathroom,"Answer: bathroom

Question: What is west of the bedroom?
Answer: bathroom

Question: What is",What is east of the kitchen?
631,bathroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the office north of?
632,bathroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bathroom is north of the kitchen.",What is west of the hallway?
633,bedroom,"Answer: garden

Question: What is the bedroom west of?
Answer: office

Question: What is",What is the office east of?
634,bedroom,"Answer: bedroom

Context: The kitchen is north of the living room. The living room is north of the bathroom",What is east of the office?
635,bedroom,"Answer: bedroom

Context: The kitchen is west of the bathroom. The kitchen is east of the bedroom.",What is the kitchen north of?
636,bedroom,"Answer: office

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the kitchen west of?
637,kitchen,"Answer: bathroom

Question: What is the garden west of?
Answer: kitchen

Question: What is",What is the garden east of?
638,kitchen,"Answer: bedroom

Context: The kitchen is west of the office. The office is west of the bedroom.",What is the office east of?
639,kitchen,"Answer: kitchen

Question: What is west of the bedroom?
Answer: hallway

Question: What is",What is east of the bedroom?
640,bedroom,"Answer: bedroom

Context: The kitchen is east of the garden. The bedroom is west of the garden.",What is the garden east of?
641,office,"Answer: bedroom

Question: What is the bedroom west of?
Answer: office

Question: What is",What is the hallway east of?
642,office,"Answer: office

Context: The bedroom is west of the kitchen. The kitchen is west of the office.",What is the bedroom east of?
643,garden,"Answer: garden

Example:
The garden is east of the hallway. The office is west of the hallway",What is east of the hallway?
644,garden,"Answer: garden

Context: The kitchen is north of the bedroom. The garden is south of the bedroom.",What is the bathroom west of?
645,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bedroom?
646,bedroom,"Answer: office

Question: What is the bedroom west of?
Answer: hallway

Question: What is",What is the hallway east of?
647,bathroom,"Answer: bathroom

Question: What is west of the bedroom?
Answer: kitchen

Question: What is",What is east of the bedroom?
648,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bedroom?
649,hallway,"Answer: garden

Context: The garden is west of the bedroom. The hallway is east of the bedroom.",What is south of the bedroom?
650,office,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the hallway north of?
651,garden,"Answer: garden

Context: The office is west of the bedroom. The garden is east of the bedroom.",What is east of the bedroom?
652,kitchen,"Answer: kitchen

Example:
The bedroom is north of the hallway. The kitchen is south of the hallway",What is south of the hallway?
653,hallway,"Answer: office

Context: The garden is south of the kitchen. The bedroom is north of the kitchen.",What is west of the garden?
654,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bathroom is north of the kitchen.",What is west of the bathroom?
655,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen west of?
656,bedroom,"Answer: bedroom

Context: The garden is west of the bathroom. The bedroom is west of the garden.",What is the garden north of?
657,kitchen,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
658,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the hallway?
659,garden,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the kitchen?
660,kitchen,"Answer: office

Context: The bedroom is north of the kitchen. The bedroom is south of the garden.",What is the garden east of?
661,office,"Answer: office

Context: The garden is east of the bathroom. The office is west of the bathroom.",What is west of the bathroom?
662,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the hallway.",What is south of the office?
663,bathroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
664,office,"Answer: bedroom

Question: What is the office north of?
Answer: garden

Question: What is",What is the garden south of?
665,kitchen,"Answer: bedroom

Context: The kitchen is south of the hallway. The hallway is south of the bedroom.",What is the hallway north of?
666,garden,"Answer: bedroom

Context: The garden is west of the office. The bedroom is west of the garden.",What is the office north of?
667,garden,"Answer: garden

Context: The garden is west of the office. The bathroom is east of the office.",What is the office east of?
668,hallway,"Answer: office

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the garden south of?
669,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
670,bathroom,"Answer: office

Context: The kitchen is north of the garden. The bedroom is south of the garden.",What is west of the garden?
671,garden,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is east of the bedroom?
672,kitchen,"Answer: hallway

Context: The kitchen is south of the garden. The hallway is south of the kitchen.",What is the garden north of?
673,kitchen,"Answer: bathroom

Context: The kitchen is north of the garden. The bathroom is north of the kitchen.",What is the garden south of?
674,kitchen,"Answer: office

Question: What is the kitchen west of?
Answer: bedroom

Question: What is",What is the bedroom west of?
675,bedroom,"Answer: bedroom

Question: What is the garden east of?
Answer: bathroom

Question: What is",What is the garden west of?
676,garden,"Answer: garden

Context: The garden is north of the kitchen. The hallway is north of the garden.",What is north of the kitchen?
677,bedroom,"Answer: bedroom

Context: The kitchen is south of the bedroom. The bedroom is south of the bathroom.",What is north of the bathroom?
678,garden,"Answer: garden

Context: The garden is north of the bedroom. The bedroom is north of the bathroom.",What is the bedroom south of?
679,office,"Answer: kitchen

Context: The bedroom is north of the kitchen. The kitchen is south of the office.",What is south of the bedroom?
680,hallway,"Answer: garden

Context: The garden is west of the office. The hallway is east of the office.",What is east of the office?
681,office,"Answer: office

Context: The bedroom is north of the kitchen. The office is south of the kitchen.",What is south of the kitchen?
682,garden,"Answer: garden

Context: The garden is north of the hallway. The hallway is north of the bathroom.",What is the hallway south of?
683,office,"Answer: office

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is north of the hallway?
684,office,"Answer: bathroom

Context: The bedroom is west of the kitchen. The bedroom is east of the bathroom.",What is the hallway east of?
685,garden,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is east of the bathroom?
686,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the office?
687,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is west of the bathroom?
688,kitchen,"Answer: office

Context: The bedroom is west of the kitchen. The bedroom is east of the garden.",What is north of the garden?
689,bedroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The kitchen is east of the bathroom.",What is north of the bathroom?
690,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the garden?
691,bathroom,"Answer: bathroom

Context: The bathroom is south of the kitchen. The kitchen is south of the bedroom.",What is south of the kitchen?
692,garden,"Answer: garden

Context: The kitchen is east of the bathroom. The garden is west of the bathroom.",What is west of the bathroom?
693,kitchen,"Answer: bedroom

Context: The bedroom is west of the kitchen. The bedroom is east of the garden.",What is the hallway south of?
694,office,"Answer: office

Context: The kitchen is south of the bedroom. The bedroom is west of the office.",What is west of the bedroom?
695,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the bathroom west of?
696,kitchen,"Answer: bathroom

Context: The kitchen is south of the office. The bathroom is north of the office.",What is the office north of?
697,bedroom,"Answer: garden

Context: The kitchen is north of the bedroom. The garden is north of the kitchen.",What is the hallway west of?
698,office,"Answer: office

Context: The kitchen is north of the garden. The bedroom is north of the kitchen.",What is the bathroom north of?
699,kitchen,"Answer: office

Context: The kitchen is west of the bedroom. The office is west of the kitchen.",What is the bedroom east of?
700,office,"Answer: office

Context: The bedroom is south of the kitchen. The kitchen is south of the living room",What is west of the kitchen?
701,office,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bedroom?
702,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
703,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The hallway is north of the kitchen.",What is south of the office?
704,bedroom,"Answer: bedroom

Question: What is west of the kitchen?
Answer: garden

Question: What is",What is east of the kitchen?
705,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is east of the office?
706,kitchen,"Answer: bedroom

Context: The kitchen is north of the garden. The garden is north of the bedroom.",What is north of the garden?
707,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office south of?
708,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
709,office,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is the hallway north of?
710,bathroom,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
711,bathroom,"Answer: hallway

Question: What is the bathroom east of?
Answer: office

Question: What is",What is the office east of?
712,garden,"Answer: garden

Context: The garden is north of the bathroom. The garden is south of the office.",What is the bathroom south of?
713,hallway,"Answer: hallway

Context: The kitchen is south of the hallway. The hallway is south of the bedroom.",What is the bedroom north of?
714,bedroom,"Answer: bedroom

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is east of the office?
715,bedroom,"Answer: office

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the garden south of?
716,bathroom,"Answer: bathroom

Question: What is north of the kitchen?
Answer: hallway

Question: What is",What is north of the hallway?
717,garden,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway east of?
718,kitchen,"Answer: kitchen

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is west of the hallway?
719,garden,"Answer: garden

Context: The kitchen is east of the bathroom. The garden is west of the bathroom.",What is west of the bathroom?
720,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bathroom?
721,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
722,kitchen,"Answer: bedroom

Context: The bedroom is west of the kitchen. The kitchen is west of the hallway.",What is south of the hallway?
723,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden west of?
724,bedroom,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the hallway?
725,hallway,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
726,bedroom,"Answer: office

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is the hallway north of?
727,kitchen,"Answer: office

Question: What is the kitchen east of?
Answer: bathroom

Question: What is",What is the bathroom west of?
728,hallway,"Answer: hallway

Context: The garden is south of the office. The hallway is south of the garden.",What is south of the garden?
729,bedroom,"Answer: bedroom

Context: The kitchen is north of the garden. The garden is north of the hallway.",What is east of the garden?
730,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is south of the office?
731,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bathroom?
732,kitchen,"Answer: hallway

Question: What is the kitchen east of?
Answer: office

Question: What is",What is the office west of?
733,hallway,"Answer: hallway

Context: The garden is west of the office. The hallway is west of the garden.",What is west of the garden?
734,bathroom,"Answer: kitchen

Context: The kitchen is south of the bathroom. The bathroom is south of the bedroom.",What is the bedroom south of?
735,kitchen,"Answer: garden

Context: The kitchen is north of the hallway. The garden is north of the kitchen.",What is north of the hallway?
736,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
737,bedroom,"Answer: bedroom

Context: The bedroom is east of the hallway. The bedroom is west of the kitchen.",What is west of the kitchen?
738,kitchen,"Answer: bathroom

Context: The bedroom is north of the kitchen. The bathroom is south of the kitchen.",What is the office west of?
739,garden,"Answer: garden

Context: The garden is north of the hallway. The office is south of the hallway.",What is the hallway south of?
740,hallway,"Answer: office

Context: The kitchen is north of the garden. The bedroom is south of the garden.",What is the garden east of?
741,bathroom,"Answer: garden

Context: The bathroom is east of the bedroom. The garden is west of the bedroom.",What is the bedroom west of?
742,kitchen,"Answer: office

Context: The kitchen is north of the bedroom. The office is south of the bedroom.",What is north of the bedroom?
743,bathroom,"Answer: bathroom

Context: The bathroom is west of the bedroom. The office is east of the bedroom.",What is west of the bedroom?
744,office,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bedroom is west of the office.",What is the hallway south of?
745,bathroom,"Answer: bathroom

Context: The bedroom is north of the kitchen. The kitchen is north of the bathroom.",What is south of the kitchen?
746,garden,"Answer: bedroom

Context: The garden is west of the bathroom. The bathroom is west of the bedroom.",What is the bathroom east of?
747,garden,"Answer: garden

Question: What is west of the hallway?
Answer: garden

Question: What is",What is east of the kitchen?
748,bedroom,"Answer: bedroom

Context: The kitchen is north of the hallway. The kitchen is south of the bedroom.",What is west of the office?
749,bedroom,"Answer: bedroom

Question: What is the bedroom west of?
Answer: hallway

Question: What is",What is the hallway west of?
750,bedroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the bathroom?
751,bathroom,"Answer: bedroom

Question: What is the office north of?
Answer: bathroom

Question: What is",What is the office south of?
752,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the kitchen?
753,bedroom,"Answer: bedroom

Context: The kitchen is west of the garden. The bathroom is east of the garden.",What is north of the garden?
754,bathroom,"Answer: kitchen

Context: The bathroom is west of the bedroom. The kitchen is west of the bathroom.",What is west of the bedroom?
755,kitchen,"Answer: kitchen

Context: The bedroom is west of the kitchen. The bedroom is east of the bathroom.",What is north of the hallway?
756,kitchen,"Answer: office

Question: What is the hallway east of?
Answer: kitchen

Question: What is",What is the hallway west of?
757,kitchen,"Answer: hallway

Context: The bedroom is north of the kitchen. The bathroom is north of the bedroom.",What is the bathroom east of?
758,bathroom,"Answer: garden

Question: What is the garden west of?
Answer: bathroom

Question: What is",What is the office west of?
759,bathroom,"Answer: office

Context: The bathroom is west of the kitchen. The office is east of the kitchen.",What is the kitchen east of?
760,garden,"Answer: garden

Context: The garden is north of the bedroom. The bedroom is north of the bathroom.",What is north of the bedroom?
761,bedroom,"Answer: bedroom

Context: The kitchen is south of the bedroom. The kitchen is north of the hallway.",What is the garden west of?
762,kitchen,"Answer: office

Context: The kitchen is south of the hallway. The office is south of the kitchen.",What is south of the hallway?
763,office,"Answer: office

Question: What is the office south of?

Answer: garden

Question:",What is the garden north of?
764,hallway,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bathroom north of?
765,hallway,"Answer: garden

Context: The hallway is south of the bedroom. The garden is north of the bedroom.",What is south of the bedroom?
766,bedroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is the garden east of?
767,hallway,"Answer: kitchen

Context: The kitchen is west of the bedroom. The bedroom is west of the hallway.",What is the bedroom north of?
768,bathroom,"Answer: office

Context: The kitchen is north of the garden. The bedroom is south of the garden.",What is west of the garden?
769,hallway,"Answer: bathroom

Context: The bedroom is north of the kitchen. The bathroom is south of the kitchen.",What is the kitchen east of?
770,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the hallway?
771,bathroom,"Answer: bathroom

Question: What is the garden north of?
Answer: hallway

Question: What is",What is the garden south of?
772,garden,"Answer: bedroom

Question: What is the garden south of?
Answer: office

Question: What is",What is the office north of?
773,office,"Answer: office

Context: The kitchen is south of the bedroom. The bedroom is south of the office.",What is the bathroom south of?
774,bathroom,"Answer: bedroom

Context: The kitchen is north of the garden. The garden is north of the bedroom.",What is east of the garden?
775,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
776,kitchen,"Answer: garden

Context: The garden is east of the bathroom. The kitchen is west of the bathroom.",What is west of the bathroom?
777,office,"Answer: bedroom

Context: The bedroom is north of the garden. The office is south of the garden.",What is the garden north of?
