,target,output,question
986,Fred,Fred (gave the milk to Jeff) and Jeff (gave the,Who gave the milk? 
987,Bill,Bill,Who received the milk? 
988,apple,"apple

(Note: The context provided seems to be a passage from",What did Bill give to Fred? 
989,Fred,Fred,Who did Bill give the apple to? 
990,Bill,Fred (twice),Who gave the apple? 
991,football,football,What did Jeff give to Mary? 
992,Jeff,"Jeff (gave it twice, but only one answer is required)",Who gave the football to Mary? 
993,Bill,Bill,Who received the football? 
994,Fred,"Fred

Explanation: I'm an assistant designed to help",Who gave the football? 
995,football,football,What did Mary give to Bill? 
996,football,football,What did Mary give to Bill? 
