,target,output,question
848,garden,Sandra is in the kitchen and later goes back to the garden.,Where is Sandra? 
849,office,John has traveled to the office.,Where is John? 
850,bedroom,Daniel is mentioned in a poem that Albertina has written and included in her,Where is Daniel? 
851,hallway,Daniel is in the bathroom.,Where is Daniel? 
852,bathroom,Daniel is in the bathroom.,Where is Daniel? 
853,bedroom,Daniel is in the bedroom.,Where is Daniel? 
854,bedroom,"Mary moved to the bathroom. Later in the text, it is mentioned that",Where is Mary? 
855,bedroom,"Daniel is in a house, going between the hallway and the bedroom. The",Where is Daniel? 
856,bedroom,"Daniel has been mentioned at the beginning of the text, but he is not",Where is Daniel? 
857,bedroom,John is at the office.,Where is John? 
858,kitchen,"In the context provided, Mary goes to different places in the text. Here",Where is Mary? 
859,office,Mary has moved around a few times in the text. Here's a,Where is Mary? 
860,bathroom,Mary went to the bathroom. The text does not provide any information about her,Where is Mary? 
861,garden,"In the given text, Mary moves to the garden after the speaker overhe",Where is Mary? 
862,office,"In the given context, Mary has gone to the bathroom (line 1",Where is Mary? 
863,kitchen,"In the given context, Mary has moved to different locations multiple times. First",Where is Mary? 
864,hallway,"In the given context, Mary moves to different locations throughout the text. Here",Where is Mary? 
865,garden,Sandra went to the hallway and later went to the garden.,Where is Sandra? 
866,bedroom,"Mary is mentioned in the context, but she is not currently doing anything in",Where is Mary? 
867,bedroom,Mary traveled to the bedroom.,Where is Mary? 
868,kitchen,Daniel is in the kitchen.,Where is Daniel? 
869,hallway,John is in the kitchen.,Where is John? 
870,bedroom,"Mary is not mentioned in the given context. The context focuses on Sam,",Where is Mary? 
871,garden,John is in the garden.,Where is John? 
872,hallway,John is in the hallway.,Where is John? 
873,hallway,John is in the hallway.,Where is John? 
874,garden,"Mary goes to the bedroom in the morning, back to the garden in the",Where is Mary? 
875,garden,John was at the garden with the rest of the family. They went there,Where is John? 
876,garden,"John is mentioned several times in the text, but in the given context,",Where is John? 
877,kitchen,"Daniel is mentioned to have traveled to different places throughout the text, such as",Where is Daniel? 
878,hallway,In the kitchen. Daniel also goes to the kitchen later in the text.,Where is Sandra? 
879,office,"In the given context, Sandra moves to different locations throughout the chapter.",Where is Sandra? 
880,bedroom,John is in the bedroom.,Where is John? 
881,hallway,Daniel has returned to the hallway.,Where is Daniel? 
882,office,Mary moved to the office.,Where is Mary? 
883,office,Mary moved to the office.,Where is Mary? 
884,hallway,John has gone to the garden.,Where is John? 
885,bedroom,John is at the garden where he wrote the letter to Sir Thomas Dale.,Where is John? 
886,bedroom,Daniel goes to the bedroom at one point during the text.,Where is Daniel? 
887,hallway,Daniel has moved around a few times in the text. He first went back,Where is Daniel? 
888,office,"Sandra is at the office. The text states that she ""journey",Where is Sandra? 
889,bedroom,"In the given context, Daniel is moving between different rooms in a house.",Where is Daniel? 
890,garden,John traveled to the garden in one of the references mentioned in the context.,Where is John? 
891,office,"John is getting ready to go to the office, but is interrupted by his",Where is John? 
892,garden,"In the context provided, John has moved to the garden and later returns to",Where is John? 
893,hallway,Mary is at the office.,Where is Mary? 
894,office,John has returned to the office.,Where is John? 
895,office,"John traveled to the office. Therefore, John is at the office.",Where is John? 
896,garden,Sandra goes back to the garden after Minster expresses her desire to,Where is Sandra? 
897,hallway,"Sandra moves to the kitchen at the beginning of the passage, then goes",Where is Sandra? 
898,garden,John went to the garden.,Where is John? 
899,office,Daniel goes to the kitchen after this passage.,Where is Daniel? 
900,bathroom,Daniel has returned to the office after the conversation with Amy and Coningsby,Where is Daniel? 
901,bathroom,Daniel is not present in the described scene. He had traveled to the bathroom,Where is Daniel? 
902,garden,John is in the garden.,Where is John? 
903,office,Mary moved to the office after the combat had ceased.,Where is Mary? 
904,garden,Sandra is in the garden.,Where is Sandra? 
905,garden,Sandra has traveled to the garden after the conversation with Joe.,Where is Sandra? 
906,kitchen,"Sandra is in the hospital courtyard, observing the signs of spring",Where is Sandra? 
907,kitchen,Sandra went to the kitchen.,Where is Sandra? 
908,office,Daniel has gone to the office.,Where is Daniel? 
909,office,Mary is in the office.,Where is Mary? 
910,bedroom,"Daniel is moving to the bedroom based on the context provided. However, the",Where is Daniel? 
911,bedroom,Mary has traveled to the bedroom.,Where is Mary? 
912,office,John is in the office.,Where is John? 
913,hallway,Daniel is in the hallway.,Where is Daniel? 
914,garden,"In the given context, Mary travels to different places such as the hallway,",Where is Mary? 
915,kitchen,Mary has traveled to the kitchen. There is no mention of her being in,Where is Mary? 
916,hallway,Sandra has gone to the kitchen.,Where is Sandra? 
917,garden,Mary was previously in the garden. The text mentions that she went back,Where is Mary? 
918,garden,Mary is currently in the garden.,Where is Mary? 
919,bedroom,"Daniel is mentioned several times in the context, but his current location is not",Where is Daniel? 
920,bathroom,Daniel has gone back to the bathroom.,Where is Daniel? 
921,hallway,Mary went to the kitchen.,Where is Mary? 
922,hallway,Daniel is in the hallway.,Where is Daniel? 
923,kitchen,Mary is currently in the kitchen.,Where is Mary? 
924,bedroom,The context mentions that Daniel went back to the hallway and also journeyed,Where is Daniel? 
925,bathroom,"Mary moved to the bathroom. Therefore, she is not in the context of",Where is Mary? 
926,office,"In the context provided, Daniel is mentioned a few times but it's",Where is Daniel? 
927,kitchen,"In the given context, Daniel has made several journeys to different places such",Where is Daniel? 
928,office,Daniel is in the office.,Where is Daniel? 
929,bathroom,Mary is moving to the bathroom.,Where is Mary? 
930,office,Sandra went to the office.,Where is Sandra? 
931,office,Daniel is traveling to the office.,Where is Daniel? 
932,bedroom,John has gone back to the bedroom.,Where is John? 
933,office,"In the given context, Sandra moves to different locations throughout the text.",Where is Sandra? 
934,kitchen,"In the given context, Sandra goes to the kitchen and then journeys",Where is Sandra? 
935,hallway,John was in the hallway when he heard that the woman who had called earlier,Where is John? 
936,hallway,John is in the hallway.,Where is John? 
937,garden,Daniel was last mentioned as being in the garden.,Where is Daniel? 
938,bedroom,Sandra has moved to the bedroom.,Where is Sandra? 
939,bedroom,Sandra is currently in the bedroom.,Where is Sandra? 
940,bedroom,John has been moving around while describing various locations related to granite quarrying,Where is John? 
941,office,Daniel was in the office.,Where is Daniel? 
942,office,Daniel has made several journeys mentioned in the text. Here are the places,Where is Daniel? 
943,kitchen,John is in the kitchen.,Where is John? 
944,hallway,"In the given context, Daniel has moved or journeyed to different places several",Where is Daniel? 
945,office,"Sandra went back to the office. Therefore, she is likely to be",Where is Sandra? 
946,bathroom,"Mary has traveled to different places throughout the text. First, she journeyed",Where is Mary? 
947,bathroom,Sandra moved to the bathroom.,Where is Sandra? 
948,kitchen,"In the given context, Mary is mentioned to have traveled to the kitchen at",Where is Mary? 
949,bedroom,Daniel has traveled to the bedroom.,Where is Daniel? 
950,hallway,"John is in Philadelphia, according to the first letter. In the second letter",Where is John? 
951,kitchen,John has been to the hallway and then returned to the kitchen.,Where is John? 
952,kitchen,Sandra has traveled to the hallway and then to the kitchen.,Where is Sandra? 
953,kitchen,Mary moved to the kitchen.,Where is Mary? 
954,office,Sandra is in the office.,Where is Sandra? 
955,office,John is at the office in Fez.,Where is John? 
956,kitchen,John is back at the office.,Where is John? 
957,garden,Sandra moved to the garden.,Where is Sandra? 
958,kitchen,"Sandra is in the kitchen, according to the given context. However,",Where is Sandra? 
959,bedroom,John has returned to the office. The context describes John going back to the,Where is John? 
960,hallway,Mary is singing before the masters and people of quality at an unspecified,Where is Mary? 
961,bathroom,Daniel is in the bathroom.,Where is Daniel? 
962,bathroom,"John went to the bedroom. Later in the text, it is mentioned that",Where is John? 
963,bedroom,Mary has moved to the bedroom.,Where is Mary? 
964,garden,Mary moved to the garden.,Where is Mary? 
965,garden,"Daniel is in the context of the text, but there is no mention of",Where is Daniel? 
966,bathroom,Mary has journeyed to the bathroom.,Where is Mary? 
967,bathroom,"In the given context, Daniel goes back to the garden, to the bedroom",Where is Daniel? 
968,hallway,"In the text, Mary is mentioned to have gone to the bathroom on the",Where is Mary? 
969,kitchen,Sandra is in the kitchen.,Where is Sandra? 
970,bathroom,Daniel is traveling to the bathroom.,Where is Daniel? 
971,kitchen,"Daniel is in the kitchen, according to the context provided.",Where is Daniel? 
972,bathroom,Sandra is in the bathroom.,Where is Sandra? 
973,hallway,"Daniel has moved to the kitchen, according to the context provided. However,",Where is Daniel? 
974,hallway,Daniel has moved to the hallway.,Where is Daniel? 
975,bedroom,"Daniel is in the bedroom, trying to console Mrs. Goonan who",Where is Daniel? 
976,office,John is at the office.,Where is John? 
977,office,John is not mentioned in the context provided. The context focuses on various characters,Where is John? 
978,bedroom,Mary went to the bedroom.,Where is Mary? 
979,hallway,Sandra has returned to the hallway after going to the bedroom and then back,Where is Sandra? 
980,kitchen,Mary is journeying to the kitchen.,Where is Mary? 
981,bathroom,Mary has gone to the bathroom.,Where is Mary? 
982,bedroom,Sandra is in the bedroom.,Where is Sandra? 
983,office,Sandra is currently at the office.,Where is Sandra? 
984,garden,Mary is currently in the garden.,Where is Mary? 
985,garden,Sandra traveled to the garden. The context does not provide any further information,Where is Sandra? 
986,garden,"Sandra is in the garden.

Question: What is the risk",Where is Sandra? 
987,office,Mary has travelled or journeyed to several different places in the text.,Where is Mary? 
988,bathroom,"John is in the kitchen, according to the context provided.",Where is John? 
989,bathroom,John is in the office. He moved there from the bathroom.,Where is John? 
990,garden,Sandra went to the garden.,Where is Sandra? 
991,kitchen,"Sandra is in the garden. The context describes her saying ""Thin",Where is Sandra? 
992,garden,John is in the garden.,Where is John? 
993,garden,Daniel is in the garden.,Where is Daniel? 
994,garden,Mary is in the garden.,Where is Mary? 
995,kitchen,John has traveled to the kitchen.,Where is John? 
996,hallway,Sandra is in the kitchen.,Where is Sandra? 
997,office,Sandra has moved to different locations in the text. Here are the places,Where is Sandra? 
998,bathroom,Sandra is in different places throughout the text. Here are some instances where,Where is Sandra? 
999,bedroom,John is in the bedroom of the cabin. Berrie (presumably,Where is John? 
