Unnamed: 0,target,output,question
526,Mary,"Answer: Mary received the milk.

Question: Who went to the bedroom?

Answer: Bill",Who received the milk? 
527,Mary,"Answer: Mary received the milk.

Question: Who is the model?
Answer: The model is Marguer",Who received the milk? 
528,Mary,"Answer: Mary received the milk.

Question: Who grabbed the apple?
Answer: Fred grabb",Who received the milk? 
529,Jeff,"Answer: Jeff gave the football to Mary.

Question: Who was the commander-in-chief of",Who gave the football to Mary? 
530,Bill,"Answer: Bill gave the apple to Mary.

Question: Who was the commander-in-chief who",Who gave the apple to Mary? 
531,apple,"Answer: Bill gave the apple to Mary.

Question: What did Mary give to Bill?

Answer",What did Bill give to Mary? 
532,Mary,"Answer: Bill received the apple.

Question: Who gave the apple to Bill?
Answer: Mary gave the",Who received the apple? 
533,apple,"Answer: Bill gave the apple to Mary.

Question: What did Mary give to Bill?
Answer: Mary",What did Bill give to Mary? 
534,Fred,"Answer: Mary gave the football to Fred.

Question: Who did Bill give the apple to?",Who did Mary give the football to? 
535,milk,"Answer: Fred gave the milk to Bill.

Question: What did the old sergeant of the Twenty",What did Fred give to Bill? 
536,Bill,"Answer: Fred gave the milk to Bill.

Question: Who did Jeff go to the hallway?
Answer",Who did Fred give the milk to? 
537,Bill,"A: Bill
B: Jeff
C: Mary
D: The bishop

Answer: A: Bill",Who did Fred give the milk to? 
538,Mary,"A: Fred
B: Jeff
C: Mary
D: Bill
Answer: C: Mary

Question",Who did Bill give the milk to? 
539,Mary,"Answer: Bill gave the milk to Mary.

Question: Who did Mary hand the milk to?
Answer:",Who did Bill give the milk to? 
540,Jeff,"Answer: Jeff

Question: Who was the Princess?
Answer: The Princess was the daughter of the Princess of",Who received the apple? 
541,Jeff,"Helpful Answer: Jeff received the apple.
Question: Who was taken to the Conciergerie?
Help",Who received the apple? 
542,apple,Answer: Bill gave an apple to Jeff.,What did Bill give to Jeff? 
543,apple,"Answer: Bill gave an apple to Mary.

Question: What did Jeff refuse to do?

Answer",What did Bill give to Mary? 
544,Mary,Answer: Bill gave the apple to Mary.,Who did Bill give the apple to? 
545,Jeff,Context: Jeff moved to the bedroom. Mary passed the apple to Jeff. Jeff got the football there. Jeff moved,Who did Mary give the apple to? 
546,Jeff,"Answer: Mary received the apple.

Question: Who gave the apple to Mary?

Answer: Jeff",Who received the apple? 
547,Jeff,Answer: Mary gave the apple to Jeff.,Who did Mary give the apple to? 
548,Bill,"Answer: Bill received the apple.

Question: Who passed the apple to Bill?

Answer: Mary",Who received the apple? 
549,Mary,"Answer: Mary gave the apple to Bill.

Question: Who gave the apple to Jeff?
Answer: Mary",Who gave the apple to Bill? 
550,Mary,"Answer: Mary gave the milk to Jeff.

Question: Who moved to the bathroom?
Answer: Bill",Who gave the milk to Jeff? 
551,Jeff,"Answer: Jeff received the milk.

Question: Who went to the hallway?

Answer: Jeff",Who received the milk? 
552,Mary,"Answer: Fred gave the football to Mary.

Question: Who did Jeff give the milk to?
Answer:",Who did Fred give the football to? 
553,Fred,"Answer: Fred gave the football to Mary.

Question: Who took the football?

Answer: Mary",Who gave the football? 
554,Mary,"Answer: Mary received the football.

Question: Who is going to help clear the stables at The Swan",Who received the football? 
555,Bill,"Answer: Bill gave the apple.

Question: Who is staying in the nursery?",Who gave the apple? 
556,Bill,"Answer: Fred handed the apple to Bill.

Question: Who is the principal creditor of the Deanery",Who gave the apple? 
557,apple,"Answer: Bill gave the apple to Fred.

Question: What did Fred do with the apple?",What did Bill give to Fred? 
558,apple,"Answer: Fred gave the apple to Bill.

Question: What did Mary pick up in the hallway?",What did Fred give to Bill? 
559,Fred,"Answer: Bill received the apple.

Question: Who was the doctor in Drumtochty?",Who received the apple? 
560,apple,"Answer: Fred gave the apple to Mary.

Question: What did Mary give to Fred?

Answer",What did Fred give to Mary? 
561,Fred,"Answer: Fred received the apple.

Question: Who was the last person to receive the apple?",Who received the apple? 
562,apple,Answer: Mary gave the apple to Fred.,What did Mary give to Fred? 
563,football,"Answer: Fred gave the football to Mary.

Question: What did Mary give to Fred?

Answer",What did Fred give to Mary? 
564,Fred,"Answer: Fred received the football.

Question: Who gave the football to Fred?
Answer: Mary gave the",Who received the football? 
565,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Jeff do with the apple?",What did Jeff give to Mary? 
566,Mary,"Answer: Mary gave the apple.

Question: Who received the apple?

Answer: Jeff received the",Who gave the apple? 
567,apple,"Answer: Mary gave the apple to Jeff.


[Illustration:
_Page 70_. _",What did Mary give to Jeff? 
568,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Mary give to Jeff?
Answer: Mary",What did Jeff give to Mary? 
569,Jeff,"Answer: Jeff gave the apple to Mary.

Question: Who is the kitten that Hilary is waiting for",Who gave the apple to Mary? 
570,milk,"Answer: Mary gave the milk to Jeff.

Question: What did Hilary Shaw do when she was in",What did Mary give to Jeff? 
571,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Pauline's turn involve?
Answer",What did Jeff give to Mary? 
572,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Mary do after receiving the milk from Jeff",What did Jeff give to Mary? 
573,Fred,"Answer: Jeff received the milk.

Question: Who moved to the office?
Answer: Jeff moved to the",Who received the milk? 
574,Fred,"Answer: Jeff received the milk.

Question: Who discarded the milk?

Answer: Fred disc",Who received the milk? 
575,football,"Answer: Bill gave the football to Mary.

Question: Where did Jeff go after the office?",What did Bill give to Mary? 
576,Mary,"Answer: Mary gave the football to Fred.

Question: Who went to the garden?
Answer: Fred went",Who gave the football to Fred? 
577,football,"Answer: Mary gave the football to Fred.

Question: Where did Fred go after receiving the football from Mary?",What did Mary give to Fred? 
578,football,"Answer: Mary gave the football to Fred.

Question: What did Fred do after receiving the football from Mary?",What did Mary give to Fred? 
579,Fred,"Answer: Mary gave the football to Fred.

Question: What is the origin of the word ""covey",Who did Mary give the football to? 
580,Fred,"Answer: Fred gave the milk to Bill.

Question: Who got the football there?
Answer: Mary got",Who gave the milk to Bill? 
581,Bill,"Answer: Fred gave the milk to Bill.

Question: Who took the apple after Jeff dropped it?",Who did Fred give the milk to? 
582,milk,"Answer: Fred gave the milk to Bill.

Question: What did Jeff take from the garden?
Answer:",What did Fred give to Bill? 
583,Jeff,"Answer: Jeff gave the apple to Mary.

Question: Who took the football?
Answer: Mary took the",Who gave the apple to Mary? 
584,Jeff,"Answer: Jeff received the apple.

Question: Who took the football?
Answer: Mary took the football.",Who received the apple? 
585,milk,"Answer: Mary passed the milk to Bill.

Question: What did Ruby do when she saw her father coming",What did Mary give to Bill? 
586,Mary,"Answer: Mary gave the milk.

Question: Who went to the garden?

Answer: Bill went",Who gave the milk? 
587,Bill,"Answer: Mary gave the milk to Bill.

Question: Who went to the garden?

Answer:",Who did Mary give the milk to? 
588,Jeff,"Answer: Jeff passed the apple to Fred.

Question: Who was the father of Berrie?",Who gave the apple to Fred? 
589,Fred,Answer: Fred gave the apple.,Who gave the apple? 
590,milk,"Answer: Bill gave the milk to Fred.

Question: What did Fred take from the hallway?",What did Bill give to Fred? 
591,milk,"Answer: Bill gave the milk to Fred.

Question: What did Fred give to Bill?

Answer",What did Bill give to Fred? 
592,milk,"Answer: Bill gave the milk to Fred.

Question: What did Fred give to Bill?
Answer: Fred",What did Bill give to Fred? 
593,Fred,"Answer: Fred received the football.

Question: Who discarded the football?
Answer: Bill discarded the",Who received the football? 
594,football,"Answer: Bill gave the football to Fred.

Question: What did Fred give to Bill?
Answer: Fred",What did Bill give to Fred? 
595,Jeff,"Answer: Jeff gave the milk to Bill.

Question: Who took the football there?
Answer: Fred took",Who gave the milk to Bill? 
596,Jeff,"Answer: Jeff received the milk.


Question: What did the hawk do after killing the du",Who received the milk? 
597,Bill,"Answer: Jeff received the milk.

Question: Who gave the milk to Jeff?

Answer: Bill",Who received the milk? 
598,Jeff,"Answer: Jeff gave the milk.

Question: Who took the milk?

Answer: Bill took the",Who gave the milk? 
599,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Bill do with the milk?",What did Jeff give to Bill? 
600,Jeff,"Answer: Jeff received the football.

Question: Who went to the bathroom?
Answer: Mary went to",Who received the football? 
601,Mary,"Answer: Jeff gave the football to Mary.

Question: What did Sandy Stewart do on the road?",Who did Jeff give the football to? 
602,Jeff,"Answer: Mary gave the football.

Question: Who went to the bedroom?
Answer: Jeff went to",Who gave the football? 
603,Jeff,"Answer: Mary gave the football.

Question: Who dropped the apple?

Answer: Fred dropped the",Who gave the football? 
604,Jeff,"A: Jeff
B: Fred
C: Mary
D: Lester

Answer: A: Jeff",Who did Bill give the milk to? 
605,Fred,"Answer: Mary gave the football to Fred.

Question: Who was very well pleased with the situation?
Answer",Who did Mary give the football to? 
606,Mary,"Answer: Mary gave the football to Fred.

Question: Who went to the office?

Answer:",Who gave the football to Fred? 
607,Fred,"Answer: Bill gave the football to Fred.

Question: Who did Fred give the football to?",Who did Bill give the football to? 
608,Fred,"Answer: Fred gave the football.

Question: Who received the football?

Answer: Bill received the",Who gave the football? 
609,football,Answer: Fred gave the football to Bill.,What did Fred give to Bill? 
610,football,"Answer: Jeff gave the football to Fred.

Question: What did the boy do with the half-d",What did Jeff give to Fred? 
611,Jeff,"Answer: Fred gave the football to Jeff.

Question: Who did Jeff give the football to?
Answer:",Who did Fred give the football to? 
612,Fred,"Answer: Fred gave the football.

Question: Who took the football?

Answer: Jeff took the",Who gave the football? 
613,Mary,"Answer: Mary gave the football.

Question: Who received the football?

Answer: Jeff received the",Who gave the football? 
614,Mary,Context: Jeff gave the football to Mary. Mary gave the football to Jeff. Jeff gave the football to Mary. Mary,Who gave the football? 
615,football,"Answer: Jeff gave the football to Fred.

Question: What did the boys steal from the hotel?",What did Jeff give to Fred? 
616,Jeff,"Answer: Fred gave the football to Jeff.

Question: What did the boys discuss while waiting for Mr.",Who did Fred give the football to? 
617,Fred,"Answer: Fred gave the football to Jeff.

Question: Who is believed to still be in the mountains of",Who gave the football to Jeff? 
618,apple,Answer: Bill gave the apple to Jeff.,What did Bill give to Jeff? 
619,apple,"Answer: Jeff gave the apple to Bill.

Question: What did Bushnell do after the stranger's",What did Jeff give to Bill? 
620,Jeff,"Answer: Fred
Question: Who took the apple?
Answer: Jeff
Question: Who gave the football?",Who gave the apple? 
621,Jeff,"Answer: Jeff gave the apple to Fred.



SCENE VII


_The same",Who gave the apple to Fred? 
622,Fred,"Answer: Fred gave the apple to Bill.

Question: Who took the football there?
Answer: Fred took",Who gave the apple to Bill? 
623,apple,"Answer: Fred gave the apple to Bill.

Question: What did Jeff grab after discarding the football?",What did Fred give to Bill? 
624,Bill,"Answer: Fred gave the apple to Bill.

Question: Who did Fred take the football from?
Answer:",Who did Fred give the apple to? 
625,football,"Answer: Jeff gave the football to Fred.

Question: What did the Parson think about the affair of the",What did Jeff give to Fred? 
626,football,"Answer: Jeff gave the football to Fred.

Question: What did Fred do with the football?",What did Jeff give to Fred? 
627,Fred,"Answer: Fred

Question: Who gave the football to Fred?
Answer: Jeff

Question: Who gave",Who gave the football to Jeff? 
628,Jeff,"Answer: Jeff received the football.

Question: Who gave the football to Jeff?
Answer: Fred gave the",Who received the football? 
629,Fred,"Answer: Fred gave the football to Jeff.

Question: Who was the first one to notice the change in",Who gave the football to Jeff? 
630,Fred,Answer: Jeff gave the football to Fred.,Who did Jeff give the football to? 
631,football,"Answer: Fred gave the football to Jeff.

Question: What did Jeff do with the football?",What did Fred give to Jeff? 
632,Fred,"Answer: Fred gave the football to Jeff.

Question: Who discarded the football?
Answer: Jeff disc",Who gave the football to Jeff? 
633,football,"Answer: Fred gave the football to Jeff.

Question: Where did Mary go after the office?
Answer:",What did Fred give to Jeff? 
634,apple,"Answer: Jeff gave the apple to Bill.

Question: What did Mary do after she went to the garden",What did Jeff give to Bill? 
635,Jeff,"Answer: Jeff gave the milk.

Question: Who received the milk?

Answer: Bill received the",Who gave the milk? 
636,Jeff,Context: I crave forgiveness for a suggestion which I advance with all the reserve befitting so delicate a subject,Who gave the milk? 
637,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Mary grab?
Answer: Mary grabb",What did Jeff give to Bill? 
638,football,"Answer: Mary gave the football to Fred.

Question: What did Jeff grab there?
Answer: Jeff gra",What did Mary give to Fred? 
639,Mary,"Answer: Mary received the football.

Question: Who went back to the garden?

Answer: Fred",Who received the football? 
640,Jeff,"Answer: Jeff received the milk.

Question: Who was the first to approach Wayland?

Answer",Who received the milk? 
641,Jeff,"Answer: Bill gave the milk.

Question: Who was the last to leave the party?

Answer",Who gave the milk? 
642,Bill,Answer: Jeff gave the milk to Bill.,Who did Jeff give the milk to? 
643,Bill,"Answer: Fred gave the milk to Bill.

Question: Who did Jeff give the milk to?
Answer:",Who did Fred give the milk to? 
644,milk,Answer: Fred gave the milk to Bill.,What did Fred give to Bill? 
645,Mary,"Answer: Mary gave the apple to Bill.

Question: Who went to the bathroom?
Answer: Jeff",Who gave the apple to Bill? 
646,apple,"Answer: Bill gave Mary an apple.

Question: Where did Bill go after the garden?
Answer: Bill",What did Bill give to Mary? 
647,Bill,"Answer: Bill gave the apple to Mary.

Question: Where did Jeff go after the garden?
Answer:",Who gave the apple to Mary? 
648,Bill,"Answer: Mary gave the apple to Bill.

Question: Where did Bill go after receiving the apple?",Who did Mary give the apple to? 
649,Mary,"Answer: Mary received the apple.


Question: Who went to the bathroom?

Answer:",Who received the apple? 
650,Bill,"Answer: Bill gave the apple to Mary.




[Illustration]

THE BROWNI",Who gave the apple? 
651,Bill,"Answer: Jeff received the milk.

Question: Who took the football there?
Answer: Mary took the football",Who received the milk? 
652,Bill,"Answer: Jeff gave the milk to Bill.

Question: Who was in the habit of indulging freely in the",Who did Jeff give the milk to? 
653,Bill,Answer: Jeff gave the milk to Bill.,Who did Jeff give the milk to? 
654,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Bill give to Jeff?
Answer: Bill",What did Jeff give to Bill? 
655,Bill,Answer: Mary gave the apple to Bill.,Who did Mary give the apple to? 
656,Mary,"Answer: Mary gave the apple to Bill.

Question: Who is the old Belgian man in the story",Who gave the apple to Bill? 
657,Fred,"Answer: Fred gave the football to Mary.


SCENE III


_The garden in",Who gave the football to Mary? 
658,Mary,"Answer: Mary gave the football.

Question: Who grabbed the apple?

Answer: Jeff",Who gave the football? 
659,football,"Answer: Mary gave the football to Fred.

Question: What did Fred give to Mary?
Answer: Fred",What did Mary give to Fred? 
660,Mary,"Answer: Mary handed the apple to Jeff.

Question: Who was the sentinel that Fred and F",Who gave the apple to Jeff? 
661,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Fred and Ferror do when they saw",What did Jeff give to Mary? 
662,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Ruby give to May?

Answer",What did Mary give to Jeff? 
663,apple,"Answer: Mary gave the football to Jeff.


Question: What did Ruby say to Jack after he proposed",What did Mary give to Jeff? 
664,Fred,"Answer: Fred received the football.

Question: Who was the son of W. W. Norcross?",Who received the football? 
665,Mary,"Answer: Bill gave the football to Mary.

Question: Who was the Supervisor?
Answer: The Super",Who did Bill give the football to? 
666,Mary,"Answer: Bill gave the football to Mary.

Question: Who was the champion of the foes?",Who did Bill give the football to? 
667,Bill,"Answer: Bill gave the football to Mary.






[Decoration]",Who gave the football to Mary? 
668,Jeff,"Answer: Jeff gave the football to Fred.

Question: Who was the senior at the table?",Who gave the football to Fred? 
669,Fred,"Answer: Fred gave the football.

Question: Who received the football?

Answer: Jeff received the",Who gave the football? 
670,apple,"Answer: Bill gave an apple to Fred.

Question: What did Mary pick up?
Answer: Mary picked",What did Bill give to Fred? 
671,apple,"Answer: Fred gave an apple to Bill.

Question: What did Fred do with the football?
Answer:",What did Fred give to Bill? 
672,apple,"Answer: Bill gave the apple to Fred.

Question: What did Fred do after receiving the apple from Bill?",What did Bill give to Fred? 
673,Bill,"Context: Bill handed the apple to Fred.
Answer: Bill gave the apple.

Question: Who took the",Who gave the apple? 
674,Jeff,"Answer: Bill gave the apple to Jeff.

Question: Where did Fred go after picking up the football",Who did Bill give the apple to? 
675,Mary,"Answer: Mary gave the apple.

Question: Who took the apple?
Answer: Jeff took the apple.",Who gave the apple? 
676,Mary,"Answer: Mary received the apple.

Question: Who is the author of the story Little Dorritt?
Answer",Who received the apple? 
677,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Jeff give to Mary?
Answer: Jeff",What did Mary give to Jeff? 
678,Mary,"Answer: Mary gave the apple.

Question: Who gave the football?

Answer: Mary gave the",Who gave the apple? 
679,Mary,"Answer: Mary gave the apple.

Question: Who took the football?
Answer: Jeff took the football.",Who gave the apple? 
680,apple,Answer: Bill gave an apple to Mary.,What did Bill give to Mary? 
681,Mary,"Answer: Bill gave the apple to Mary.

Question: Who was the first to be killed in the fight",Who did Bill give the apple to? 
682,Bill,"Answer: Mary gave the apple.

Question: Who received the apple?

Answer: Bill received the",Who gave the apple? 
683,Bill,"Answer: Bill gave the apple to Mary.

Question: Who is the stranger that climbed the steepy",Who gave the apple to Mary? 
684,apple,"Answer: Fred gave the apple to Bill.

Question: What did Bill do after receiving the apple from Fred",What did Fred give to Bill? 
685,football,Answer: Mary gave the football to Bill.,What did Mary give to Bill? 
686,football,"Answer: Mary gave the football to Bill.

Question: What did Bill give to Mary?
Answer: Bill",What did Mary give to Bill? 
687,Mary,Answer: Mary gave the football to Bill.,Who gave the football? 
688,Jeff,"Answer: Jeff gave the milk.

Question: Who went to the kitchen?

Answer: Fred went",Who gave the milk? 
689,milk,"Answer: Fred gave the milk to Jeff.

Question: What did Jeff give to Fred?

Answer",What did Fred give to Jeff? 
690,Mary,"Answer: Mary gave the apple to Bill.

Question: Who went to the bathroom?
Answer: Fred",Who gave the apple to Bill? 
691,apple,Answer: Bill gave an apple to Mary.,What did Bill give to Mary? 
692,Bill,"Answer: Mary gave the apple to Bill.

Question: Who did Harry suspect of stealing his money?",Who did Mary give the apple to? 
693,apple,"Answer: Bill gave the apple to Mary.

Question: What did Mary give to Bill?
Answer: Mary",What did Bill give to Mary? 
694,Mary,"Answer: Mary received the apple.

Question: Who gave the apple to Mary?
Answer: Bill gave the",Who received the apple? 
695,milk,"Answer: Mary gave milk to Fred.

Question: What was the object of Penance according to the text",What did Mary give to Fred? 
696,milk,"Answer: Mary gave the milk to Fred.

Question: What did Jeff do after the other priest retired?",What did Mary give to Fred? 
697,milk,"Answer: Mary gave the milk to Fred.

Question: What did Jeff do after the interview?
Answer:",What did Mary give to Fred? 
698,Mary,"Answer: Fred gave the apple to Mary.

Question: Who was the curate of the place?
Answer",Who did Fred give the apple to? 
699,Fred,"Answer: Fred received the apple.

Question: Who handed the apple?
Answer: Mary handed the apple.",Who received the apple? 
700,Bill,"Answer: Bill gave the apple to Fred.

Question: Who is the only one against whom positive testimony of",Who gave the apple to Fred? 
701,apple,"Answer: Bill gave the apple to Fred.

Question: What did Fred do with the apple?
Answer:",What did Bill give to Fred? 
702,Fred,"Answer: Bill gave the apple to Fred.

Question: Who did Fred give the apple to?
Answer:",Who did Bill give the apple to? 
703,Fred,"Answer: Fred received the apple.

Question: Who was the chancellor of the Exchequer in",Who received the apple? 
704,Mary,"Helpful Answer: Mary gave the football to Fred.
Question: Who gave the football to Mary?
Helpful",Who gave the football to Fred? 
705,Fred,"Answer: Fred gave the football.

Question: Who received the football?

Answer: Mary received the",Who gave the football? 
706,football,"Answer: Fred gave Mary a football.

Question: What did Cissy do when she saw the boy",What did Fred give to Mary? 
707,Fred,"Answer: Fred gave the football to Mary.

Question: Who is the stranger on the veranda?",Who gave the football to Mary? 
708,Jeff,"Answer: Jeff received the apple.

Question: Who gave the apple to Jeff?
Answer: Fred gave the",Who received the apple? 
709,Jeff,"Answer: Fred gave the apple to Jeff.

Question: Who did Mary travel to the hallway?
Answer",Who did Fred give the apple to? 
710,Jeff,"Answer: Jeff gave the apple to Bill.

Question: Who travelled to the kitchen?
Answer: Jeff",Who gave the apple to Bill? 
711,apple,"Answer: Jeff gave the apple to Bill.

Question: What did Bill give to Jeff?
Answer: Bill",What did Jeff give to Bill? 
712,Jeff,"Answer: Jeff gave the apple to Bill.

(II)

Question: Who went back to the",Who gave the apple to Bill? 
713,Bill,"Answer: Bill

Question: Who gave the apple to Bill?

Answer: Jeff

Question:",Who received the apple? 
714,Bill,"Answer: Jeff gave the apple.

Question: Who received the apple?

Answer: Bill received the",Who gave the apple? 
715,apple,"Answer: Mary gave the apple to Fred.

Question: What did the group do after arriving at the """,What did Mary give to Fred? 
716,apple,"Answer: Mary gave the apple to Fred.

Question: What did Jeff move to?

Answer:",What did Mary give to Fred? 
717,Fred,"Answer: Fred passed the apple to Bill.

Question: Who went to the garden?
Answer: Bill went",Who gave the apple to Bill? 
718,Fred,"Answer: Bill gave the apple to Fred.

Question: Who did Reuben Tracy lead into the office?",Who did Bill give the apple to? 
719,Bill,"Answer: Fred gave the apple to Bill.

Question: Who did Mary travel to the kitchen?
Answer:",Who did Fred give the apple to? 
720,apple,Answer: Bill gave the apple to Jeff.,What did Bill give to Jeff? 
721,Jeff,"Context: Bill grabbed the apple there. Jeff passed the apple to Bill.
Answer: Jeff gave the apple",Who gave the apple? 
722,milk,Answer: Jeff gave the milk to Bill.,What did Jeff give to Bill? 
723,milk,"Answer: Jeff gave the apple to Bill.

Question: What did Bill leave in the garden?
Answer:",What did Jeff give to Bill? 
724,Bill,"Answer: Jeff gave the milk to Bill.

Question: Who did Jeff give the apple to?
Answer:",Who did Jeff give the milk to? 
725,football,"Answer: Mary gave the football to Fred.

Question: What did Fred give to Mary?

Answer",What did Mary give to Fred? 
726,football,"Answer: Fred gave the football to Mary.

Question: What did Mary give to Fred?

Answer",What did Fred give to Mary? 
727,football,"Answer: Fred gave the football to Mary.

Question: What did Mary give to Fred?
Answer: Mary",What did Fred give to Mary? 
728,Mary,"Answer: Mary gave the football to Fred.

Question: Who grabbed the milk there?
Answer:",Who gave the football to Fred? 
729,Bill,Answer: Bill gave the milk to Jeff.,Who gave the milk to Jeff? 
730,Fred,Answer: Bill gave the milk to Fred.,Who did Bill give the milk to? 
731,Fred,"Answer: Bill gave the milk to Fred.

Question: Who did Fred discard the milk?",Who did Bill give the milk to? 
732,Bill,"Answer: Bill gave the milk to Fred.

Question: Who lamented the death of the Poet Tib",Who gave the milk to Fred? 
733,Fred,"Answer: Bill gave the milk to Fred.

Question: Who did Ruby want to bring to Greenock?",Who did Bill give the milk to? 
734,apple,"Answer: Mary gave Fred an apple.

Question: What did Ruby want to do for her mother?",What did Mary give to Fred? 
735,Fred,"Answer: Mary gave the milk to Fred.


[Illustration]


CHAPTER XI.",Who did Mary give the milk to? 
736,Mary,"Answer: Fred gave the milk to Mary.

Question: Who did Ruby give her milk to?
Answer:",Who did Fred give the milk to? 
737,milk,"Answer: Fred gave the milk to Mary.

Question: What did Mary do after picking up the milk",What did Fred give to Mary? 
738,Fred,"Answer: Fred gave the football to Bill.

Question: Who gave the milk to Mary?
Answer: Fred",Who gave the football to Bill? 
739,football,"Answer: Fred gave the football to Bill.

Question: What did Mary give to Fred?

Answer",What did Fred give to Bill? 
740,Mary,"Answer: Mary passed the milk to Fred.

Question: Who went back to the hallway?
Answer:",Who gave the milk to Fred? 
741,Fred,"Answer: Fred received the milk.

Question: Who was the woman in the doorway?
Answer: The",Who received the milk? 
742,milk,"Answer: Mary gave the milk to Fred.

Question: What did Mary say about her hair?",What did Mary give to Fred? 
743,football,"Answer: Mary gave the football to Fred.

Question: What did the man do after being disarmed",What did Mary give to Fred? 
744,football,Answer: Mary gave the football to Fred.,What did Mary give to Fred? 
745,Bill,"Answer: Fred gave the milk to Bill.

Question: Who is the young expressman?
Answer: The",Who did Fred give the milk to? 
746,Bill,Answer: Fred gave the milk to Bill.,Who did Fred give the milk to? 
747,milk,"Answer: Bill gave the milk to Mary.

Question: What did Fred do after he grabbed the",What did Bill give to Mary? 
748,Bill,"Answer: Bill gave the milk to Mary.

Question: Who travelled to the garden?
Answer: Mary",Who gave the milk to Mary? 
749,milk,"Answer: Mary gave the milk to Fred.

Question: Where did Fred go after giving the milk to Fred?",What did Mary give to Fred? 
750,Bill,"Helpful Answer: Bill gave the apple to Jeff.
Question: Who gave the apple to Bill?
Helpful",Who gave the apple to Jeff? 
751,Jeff,"Answer: Bill gave the apple to Jeff.


LORD KAMES. His portrait is prefixed",Who did Bill give the apple to? 
752,apple,Answer: Jeff gave an apple to Bill.,What did Jeff give to Bill? 
753,Bill,"Answer: Jeff gave the football to Bill.

Question: Who did Jeff give the apple to?
Answer:",Who did Jeff give the football to? 
754,football,"Answer: Bill gave the football to Jeff.

Question: What did Jeff give to Bill?
Answer: Jeff",What did Bill give to Jeff? 
755,Fred,"Answer: Fred gave the apple to Jeff.

Question: What did the steward bring to the table?",Who gave the apple to Jeff? 
756,Jeff,"Answer: Fred gave the apple to Jeff.

Question: Who was the last person to receive the apple?",Who did Fred give the apple to? 
757,Fred,"Answer: Fred gave the apple to Jeff.

Question: Who grabbed the milk there?
Answer:",Who gave the apple to Jeff? 
758,Fred,"Answer: Fred gave the milk.

Question: Who took the apple?
Answer: Jeff took the apple.",Who gave the milk? 
759,Fred,"Answer: Jeff grabbed the milk there.

Question: Who put down the milk?
Answer: Jeff",Who gave the milk? 
760,apple,"Answer: Fred gave the apple to Jeff.

Question: What did Jeff do after receiving the apple from Fred?",What did Fred give to Jeff? 
761,Jeff,"Answer: Mary gave the apple to Jeff.

Question: Who is getting married?
Answer: Harrold",Who did Mary give the apple to? 
762,Mary,Answer: Mary gave the apple.,Who gave the apple? 
763,Mary,Answer: Fred gave the apple.,Who gave the apple? 
764,Jeff,"Answer: Mary gave the apple to Jeff.


SCENE VII


_The same hour",Who did Mary give the apple to? 
765,Fred,"Answer: Fred received the football.

Question: Who is the peasant?

Answer: The pe",Who received the football? 
766,football,"Answer: Fred gave the football to Bill.

Question: What did the chauffeur do when the girl",What did Fred give to Bill? 
767,football,Answer: Fred gave the football to Bill.,What did Fred give to Bill? 
768,Bill,Options: (A) Jeff (B) Fred (C) Bill (D) Mary (E) None of the,Who received the football? 
769,Jeff,"Answer: Fred

Question: Who took the football to the garden?
Answer: Fred

Question: Who",Who gave the football to Bill? 
770,Bill,"Answer: Bill gave the apple.

Question: Who received the apple?
Answer: Mary received the apple.",Who gave the apple? 
771,Mary,"Answer: Bill gave the apple to Mary.

Question: What did the doctor diagnose Hillocks with",Who did Bill give the apple to? 
772,apple,"Answer: Mary gave an apple to Bill.

Question: What did MacLure do for the Glen?",What did Mary give to Bill? 
773,apple,"Answer: Bill gave the apple to Mary.

Question: What did the doctor prescribe for the boy'",What did Bill give to Mary? 
774,Bill,"Answer: Bill gave the apple to Mary.

Question: Who went back to the garden?
Answer: Fred",Who gave the apple to Mary? 
775,Mary,Context: Fred went to the office. Mary went back to the kitchen. One of the most remarkable facts connected with the,Who gave the milk? 
776,milk,"Answer: Mary gave the milk to Fred.

Question: Where did Fred travel to after the kitchen?
Answer",What did Mary give to Fred? 
777,Fred,"Answer: Bill gave the apple to Fred.

Question: Where did Fred travel to after receiving the apple?",Who did Bill give the apple to? 
778,apple,"Answer: Fred gave the apple to Bill.

Question: What did Bill give to Fred?
Answer: Bill",What did Fred give to Bill? 
779,Bill,"Answer: Bill received the apple.


CHAPTER VII

THE FIRST YEAR",Who received the apple? 
780,Mary,"Answer: Mary received the football.

Question: Who travelled to the kitchen?
Answer: Mary, Bill",Who received the football? 
781,Mary,Answer: Bill gave the football to Mary.,Who did Bill give the football to? 
782,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Bill give to Mary?
Answer: Bill",What did Jeff give to Mary? 
783,Mary,"A: Mary
B: Bill
C: Fred
D: George

Answer: Jeff gave the apple to",Who did Jeff give the apple to? 
