Unnamed: 0,target,output,question
674,bathroom,"414. The Bible and the Christian Religion

The Bible is the record of the Christian religion. It",Where is the milk? 
675,garden,"Answer: The football is on John's head.

Question: What is the color of John's",Where is the football? 
676,garden,"Answer: The football is in the kitchen.

Question: What is the name of the girl?",Where is the football? 
677,garden,"Answer: The football is in the garden.
Question: What did Cissy do when she found out about her",Where is the football? 
678,bathroom,"Answer: The milk is in the kitchen.

Question: What is the name of the horse that Daniel r",Where is the milk? 
679,bathroom,Answer: In the kitchen.,Where is the milk? 
680,bedroom,Answer: The milk is in the refrigerator.,Where is the milk? 
681,bedroom,Answer: The football is in the hallway.,Where is the football? 
682,bedroom,"Answer: The milk is with Gauntlet, the palfrey of the glover.

Question:",Where is the milk? 
683,bathroom,"Answer: John left the football in the hallway.

Question: Who is the young chief that Simon Glo",Where is the football? 
684,office,"Answer: The football is in the bedroom.

Question: Who is the page of Ramorny?",Where is the football? 
685,kitchen,"Answer: Mary took the apple there.

Question: Who is the Fair Maid of Perth?
Answer",Where is the apple? 
686,garden,"Answer: The football is in the bedroom.

Question: Who is the girl that the sailors are",Where is the football? 
687,garden,Answer: The football is with John.,Where is the football? 
688,bathroom,"Answer: The football is in the hallway.

Question: What did the captain do to try to calm",Where is the football? 
689,bathroom,Answer: The football is in the bedroom.,Where is the football? 
690,bedroom,"Answer: The apple is with Mary, who picked it up.",Where is the apple? 
691,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
692,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
693,office,"Answer: At the Silver Creek, Nebraska farm of C. H. Lee.


THE P",Where is the milk? 
694,office,"Answer: The milk is in the refrigerator.

Question: What is the name of the person",Where is the milk? 
695,bathroom,"Answer: The apple is in Colhassett.

Question: Who is the girl that Eleanor",Where is the apple? 
696,bathroom,"Answer: The apple is in Sandra's hand.

Question: What is Peter's profession?",Where is the apple? 
697,kitchen,"Answer: In the bedroom.

[Illustration: Football in the bedroom.]

[Illustration: Football in",Where is the football? 
698,kitchen,"Answer: The football is in the kitchen.



The following is a list of advertisements from",Where is the football? 
699,garden,"[Illustration: A football]

The football is in the kitchen. Mary moved to the kitchen. [",Where is the football? 
700,bathroom,"Answer: Daniel Constable's nephew, J. Dutton Steele, informs us that the milk",Where is the milk? 
701,bathroom,"Answer: The milk is at Daniel's place.

Question: Where is the apple?

Answer",Where is the milk? 
702,bathroom,Answer: The milk is dropped in the bathroom.,Where is the milk? 
703,bathroom,Answer: The milk is in the traveling bag.,Where is the milk? 
704,office,"Answer: The apple is with John.

Question: Who is Daniel's wife?

Answer:",Where is the apple? 
705,bedroom,"Answer: The football is at Parson's Green.

Question: Who preached before the King at White",Where is the football? 
706,bedroom,"Answer: In the bathroom.

    [Sidenote: LONDON]

1st December,",Where is the football? 
707,bedroom,"Answer: In the garden.

     Question: What is the name of the tree under which Daniel put",Where is the football? 
708,bedroom,"Answer: It is in the garden.

     ""MY DEAR MARY,--I have received your letter of the",Where is the football? 
709,bedroom,Answer: Daniel got the football there.,Where is the football? 
710,garden,"Answer: John got the milk there.

Question: Where is the football?

Answer: Mary disc",Where is the milk? 
711,garden,"Answer: In the garden.



(IV) HOW IS IT DONE? The Church has no right",Where is the apple? 
712,garden,"Answer: The apple is left by Mary in the garden.




THE SACRAMENTS",Where is the apple? 
713,garden,"Answer: Mary discarded the apple.

Question: What is the name of the place where the statue was",Where is the apple? 
714,garden,Answer: The milk is not in a specific location in the context provided. It seems to be a part of a,Where is the milk? 
715,office,"Answer: The milk is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is",Where is the milk? 
716,office,"Answer: The milk is in the kitchen.

Question: What is the name of the Englishman who was",Where is the milk? 
717,kitchen,"Answer: The football is in the kitchen.

Question: What is the name of the Cherokee Indian",Where is the football? 
718,kitchen,"{143}

(3) The Ordination Service. The Candidate is presented to the Bishop,",Where is the football? 
719,office,"Answer: The milk is in the bathroom.

Question: What is the name of the boy with extraordinary",Where is the milk? 
720,garden,"Answer: The apple is in the garden.

Question: Who is the blacksmith?

Answer",Where is the apple? 
721,garden,"Answer: Mary dropped the apple there.

Question: What is the name of the book that the author was",Where is the apple? 
722,bedroom,Answer: Geert has the football.,Where is the football? 
723,hallway,Answer: Daniel has the football.,Where is the football? 
724,office,"Answer: The football is with Daniel.

Question: What is the name of the Russian Secretary?
Answer:",Where is the football? 
725,office,"Answer: Daniel has it.

Question: Where is the apple?

Answer: Mary has it.",Where is the football? 
726,office,Answer: The football is in the kitchen.,Where is the football? 
727,kitchen,Answer: The football is in the garden.,Where is the football? 
728,kitchen,"Answer: Mary put down the apple.

Question: What is the significance of the Bellows?",Where is the apple? 
729,kitchen,"Answer: The football is discarded by Mary.

The turning of the Boston is accomplished by a slight tw",Where is the football? 
730,bedroom,"Answer: Sandra picked up the milk there.

Question: What is the name of the Secretary they met",Where is the milk? 
731,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
732,bathroom,Answer: The football is in the bedroom.,Where is the football? 
733,bathroom,"Answer: Sandra put down the milk.

Question: What did Mary do when she saw Mr. Cla",Where is the milk? 
734,bathroom,"Answer: The football is in the kitchen.

Question: What is the name of the man who is the",Where is the football? 
735,bathroom,"Answer: The milk is in the bathroom.

Question: Who is the author of the book ""The",Where is the milk? 
736,bathroom,"""The football is in the hallway.""

     ""John grabbed the football there.""",Where is the football? 
737,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
738,bathroom,"Answer: Mary went to the kitchen to get the milk.
Question: What did Harry do when he saw Ben t",Where is the milk? 
739,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
740,garden,"Answer: The apple is in the hallway.

Question: What did Harry do when he found the pocket",Where is the apple? 
741,garden,"Answer: Sandra grabbed the apple.
Question: Who is the Indian woman?
Answer: The Indian",Where is the apple? 
742,bedroom,"Answer: John got the football there.

Question: What did the man with the cut hands and face do",Where is the football? 
743,bathroom,"His boots may be worn out,

        But he's a gentleman all the same",Where is the football? 
744,bathroom,"Answer: The football is with John.

Question: What is the name of the horse that Fred rides?",Where is the football? 
745,hallway,"Answer: The milk is at Mary's house.
Question: What did Fred do when he met Mathews",Where is the milk? 
746,hallway,"Answer: In the hallway.

Question: What did Fred do when he found out about the missing pick",Where is the milk? 
747,hallway,"Answer: In the kitchen.

Question: Where is Daniel?

Answer: At the football.",Where is the milk? 
748,kitchen,Answer: The football is with Daniel.,Where is the football? 
749,hallway,"Answer: Mary dropped the milk in the garden.

Question: Who is the tall, Frenchman?
Answer",Where is the milk? 
750,office,Answer: The football is with the natives.,Where is the football? 
751,hallway,Answer: The football was left in the hallway.,Where is the football? 
752,garden,Answer: The football is in Daniel's possession.,Where is the football? 
753,garden,"Answer: The football is in Daniel's possession.

Question: What is the name of the new hospital",Where is the football? 
754,garden,"Answer: The football is in the hallway.

Question: What did Dr. Inglis do after her",Where is the football? 
755,kitchen,"Answer: The apple is dropped by Daniel.

Question: Who is Chaacmol?

Answer",Where is the apple? 
756,kitchen,"Answer: The apple is in the garden.

Question: What is the name of the town where the reader",Where is the apple? 
757,bedroom,Answer: The football is in the office.,Where is the football? 
758,bedroom,"### Response: The football is in the bedroom, as indicated by Sandra grabbing it there.",Where is the football? 
759,bedroom,Answer: Sandra put down the football.,Where is the football? 
760,kitchen,Answer: Sandra picked up the apple at the church.,Where is the apple? 
761,office,"Answer: Tom discarded the milk.

Question: What is the range of the 18-p",Where is the milk? 
762,office,"Answer: The milk is with Daniel.

Question: What is Gordon's mother's name?",Where is the milk? 
763,kitchen,"Answer: The apple is in the garden.

Question: Who is the author of the poem?",Where is the apple? 
764,bathroom,"Answer: The apple is in the garden.

Question: Who is the speaker addressing in the poem """,Where is the apple? 
765,kitchen,"_--I have been informed that the milk is in the kitchen.

|_The Milk_--I have",Where is the milk? 
766,kitchen,"Answer: On the kitchen shelf.

Question: What is Champak?

Answer: Champak",Where is the milk? 
767,bathroom,"Answer: The apple is in the bathroom.

Question: What is the name of the soldier who rec",Where is the apple? 
768,bathroom,"Answer: The apple is left with the major.

Question: What is the major's occupation?",Where is the apple? 
769,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
770,garden,"Answer: John took it there. [Illustration]


THE MICROGASTER

The Microg",Where is the football? 
771,garden,Answer: John left the football.,Where is the football? 
772,garden,"Answer: The football is in the garden.

Context: ""John journeyed to the kitchen. One of the",Where is the football? 
773,garden,"Answer: John took the football there.

The football is now with John.

The text provided is a",Where is the football? 
774,garden,"Answer: The football is in the bedroom.

Question: What is the main point of difference between the",Where is the football? 
775,kitchen,"Answer: Daniel picked up the football there.




[Illustration: CORN]",Where is the football? 
776,office,"Answer: In the hallway. Daniel journeyed to the office.

[Illustration: HONEY]",Where is the football? 
777,bathroom,"Answer: The apple is on the table.

Question: What is the name of the town where the be",Where is the apple? 
778,office,- response: The football is with Daniel. He picked it up after the scene where he interacts with the Garden,Where is the football? 
779,office,"Answer: The apple is on the table.

Question: What is the name of the person who took the",Where is the apple? 
780,bathroom,"Answer: The apple is in the pantry.

Question: Who is Little Pine?

Answer",Where is the apple? 
781,garden,"Answer: Mary put down the milk.

Question: What is the name of the horse that Cameron rides",Where is the milk? 
782,bathroom,"Answer: Mary took the apple there.
Question: Who is the author of the diary entries?
Answer:",Where is the apple? 
783,garden,Answer: The football is in the hallway.,Where is the football? 
784,kitchen,"Answer: The football is at Higham.

Question: What is the name of the church where the King",Where is the football? 
785,office,"Answer: The football is with Col. Sandra.
Question: What is the name of the church where the past",Where is the football? 
786,office,Answer: The football is at the bathroom.,Where is the football? 
787,hallway,"Answer: The apple is in the front hallway.

Question: Who is Albert Edward?

Answer",Where is the apple? 
788,bathroom,Answer: In the bathroom.,Where is the milk? 
789,bathroom,"Answer: The milk is left on the table.

Question: What is the name of the village they are",Where is the milk? 
790,bedroom,Answer: The football is in Sandra's possession.,Where is the football? 
791,bedroom,"Answer: The football is in the bedroom.

Question: What did Harry do when he found the pocket",Where is the football? 
792,bathroom,"Answer: The apple is in the garden.

Question: What is the purpose of the Rocket Ambus",Where is the apple? 
793,bathroom,"Answer: Sandra picked up the apple there.

Question: Where is the bathroom?

Answer",Where is the apple? 
794,office,"Answer: The milk is with Sandra.

Question: Who is Colonel Colfax?

Answer",Where is the milk? 
795,hallway,"Answer: The apple is hanging from the tree in the yard.
Question: What is the name of the tree",Where is the apple? 
796,office,"Answer: Mary Field picked it up at the church.

Question: What is the name of the church where the",Where is the football? 
797,hallway,"Answer: The football is with Mary.

Question: What is the name of the church where the union rev",Where is the football? 
798,hallway,"Answer: The football is with Mary.

Question: Who is the author of ""The Squirrel",Where is the football? 
799,hallway,Answer: Mary picked up the football there.,Where is the football? 
800,office,"Answer: The apple is in Mary.

Question: Who is the apple given to?

Answer:",Where is the apple? 
801,office,"Answer: The apple is with Mary.

Question: What is the name of the baby?

Answer",Where is the apple? 
802,kitchen,"Answer: The apple is dropped by Mary in the bedroom.

Question: Who is the old man looking",Where is the apple? 
803,kitchen,"Answer: The milk is in the kitchen.

Question: Who is the <DW64>?",Where is the milk? 
804,kitchen,"Answer: In the kitchen.

Question: Who is the author of the frontispiece?",Where is the milk? 
805,bedroom,"Answer: The football is with John.

Question: Where is the flag?

Answer: The flag",Where is the football? 
806,garden,"Answer: The apple is in the garden.

Question: What is the title of the book being discussed?",Where is the apple? 
807,office,"Answer: In the office. [12]  The Church, in the name of God,
sanctions the marriage",Where is the apple? 
808,office,"Answer: In the garden.


CHAPTER XI.

THE SACRAMENT OF PENANCE",Where is the apple? 
809,office,"Answer: The apple is in the garden.

Question: Where is John?

Answer: John is",Where is the apple? 
810,bathroom,"Answer: The football is in the hallway.

Mary journeyed to the hallway.",Where is the football? 
811,hallway,"Answer: Daniel dropped the football in the hallway.
Question: What did Amy learn about the gossips",Where is the football? 
812,hallway,"Answer: The football is in the hallway.

Question: What is the color of the girl's",Where is the football? 
813,hallway,Answer: The football is dropped by Daniel.,Where is the football? 
814,kitchen,"Answer: The milk is in the refrigerator.

Question: What is the name of the pear",Where is the milk? 
815,garden,"Answer: The apple is in the garden.

Question: What is the name of the book that Grandfather",Where is the apple? 
816,garden,"Answer: Mary picked up the apple there.
Question: What is the name of the dish?
Answer:",Where is the apple? 
817,office,"Answer: The milk is in the bathroom.

Question: What is the name of the girl who is",Where is the milk? 
818,garden,"### response
The milk is in the kitchen. This is indicated by the context in which John, the ma",Where is the milk? 
819,garden,Answer: The apple is in the garden.,Where is the apple? 
820,office,"Answer: The football is not mentioned after the sewing-girl, Mary, picks it up. The",Where is the football? 
821,office,"Answer: The football is in the garden.
Question: Who is the missionary?
Answer: The missionary",Where is the football? 
822,bedroom,"Answer: The apple is in the hallway.

Question: What is the name of the ranger who",Where is the apple? 
823,bedroom,"Answer: The apple is in the garden.

Explanation: The text states, ""John went to",Where is the apple? 
824,bedroom,"Answer: The apple is in the garden.

Question: What did the girl do when she saw the sh",Where is the apple? 
825,office,"Answer: The milk is in the garden.

Question: What is the name of the chapel or convent",Where is the milk? 
826,office,"Answer: The milk is on the island.

Question: What is the significance of the apple Daniel took?",Where is the milk? 
827,kitchen,"Answer: The apple is with Daniel.

Question: What is the significance of the apple in the story?",Where is the apple? 
828,kitchen,"Answer: Daniel left the apple there.

Question: Who is the author of ""The Life and Opin",Where is the apple? 
829,kitchen,"Answer: The apple is with John.

Question: What is the name of the song about a sloppy",Where is the apple? 
830,hallway,"Answer: The football is at the hallway.

Question: Who was the first person to arrive at the",Where is the football? 
831,garden,"A: The milk is in the garden.

Question: What did Papineau do when he was offered",Where is the milk? 
832,bedroom,"Answer: The football is at St Eustache.

Question: Who was the leader of the rebell",Where is the football? 
833,bedroom,Answer: The football is not mentioned after the initial mention in the story. It seems to have been left behind when,Where is the football? 
834,bedroom,"Answer: The football is with John, who is in the office.",Where is the football? 
835,garden,"Answer: The milk is in the cottage.

Question: What did Toto bring from home?",Where is the milk? 
836,garden,"Answer: The milk is in the kitchen.

Question: What is the hawk's favorite game",Where is the milk? 
837,garden,Answer: Daniel grabbed the milk.,Where is the milk? 
838,kitchen,"Answer: The football is with John.

Question: What is the name of the school Freddy attends?",Where is the football? 
839,bathroom,"Answer: The football is in the bedroom.

Question: What is the color of the cloak Ela",Where is the football? 
840,bedroom,"Answer: The milk is in Mary's possession.

Question: What is the name of the town where",Where is the milk? 
841,bedroom,"Answer: The football is in the bathroom.

Question: What did Daniel do with the apple?",Where is the football? 
842,bedroom,"Answer: The football is in the garden.

Question: What did Fred do when he saw the skulk",Where is the football? 
843,office,"Answer: The apple is in the bedroom.
Question: Where is the football?
Answer: The football is",Where is the apple? 
844,office,"Answer: The apple is dropped by Daniel.

Question: Who is the author of ""New Principles of",Where is the apple? 
845,office,Answer: The football is at the office.,Where is the football? 
846,office,"Answer: The football is at the office.

Question: Who is the author of the poem ""Kamt",Where is the football? 
847,kitchen,"Answer: The apple is in the kitchen.

Question: What is the weather-vane like?",Where is the apple? 
848,office,Answer: The football is lying on the ground in the yard.,Where is the football? 
849,bedroom,Answer: Sandra left the milk in the kitchen.,Where is the milk? 
850,kitchen,Answer: The football is in the kitchen.,Where is the football? 
851,bathroom,Answer: The football is in the hallway.,Where is the football? 
852,office,"Answer: The football is in the kitchen.

Question: Who is Claverhouse?

Answer:",Where is the football? 
853,office,Answer: The football is with Mary.,Where is the football? 
854,bedroom,"Answer: Mary put the football down in the office.

Question: What is the name of the doll given",Where is the football? 
855,kitchen,"Answer: The apple is in the kitchen.

Question: Who is Mary?

Answer: Mary is",Where is the apple? 
856,office,"Answer: The apple is with Sandra.

Question: Who is the ""poor"" man mentioned in",Where is the apple? 
857,hallway,"Answer: The apple is dropped by Mary.

Question: What is the name of the plum-ca",Where is the apple? 
858,bedroom,Answer: The football is in the bedroom.,Where is the football? 
859,bedroom,Answer: The apple is with Daniel.,Where is the apple? 
860,bathroom,"A: In the cellar.
B: In the kitchen.
C: In the cellar with the",Where is the milk? 
861,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
862,hallway,"Answer: The milk is in the kitchen.

Question: Who is the commissary on duty?",Where is the milk? 
863,hallway,"A: In the kitchen.
B: In the bathroom.
C: In the hallway.",Where is the milk? 
864,hallway,"Answer: In the kitchen.

Question: Who is Mary?

Answer: Mary is a lady who",Where is the milk? 
865,hallway,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer:",Where is the football? 
866,hallway,"Answer: The football is in the hallway.

Question: Who painted a portrait of Dr. Darwin",Where is the football? 
867,hallway,"Answer: In the hallway.

Question: What is the color of the milk? Answer: Mary grabbed",Where is the football? 
868,bathroom,Answer: The football is in the hallway.,Where is the football? 
869,office,"Answer: The apple is in the kitchen.

Question: What is the name of the instrument that Conings",Where is the apple? 
870,kitchen,"Answer: Mary moved to the kitchen.

Question: Where is the apple?

Answer: Sandra",Where is the milk? 
871,garden,"Answer: The football is in the hallway.

Question: What is the name of the man who held",Where is the football? 
872,garden,"Answer: The football is on the kitchen.

Question: What is the significance of the name ""Chick",Where is the football? 
873,garden,"Answer: The football is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the football? 
874,garden,"Answer: The football is with John. He grabbed it from the spot.

Question: Who is",Where is the football? 
875,garden,"Answer: The football is in the garden.
Question: What is the name of the inn where the fight is taking",Where is the football? 
876,bathroom,"Answer: The football is with John.
Question: What is the girl's name?
Answer: The girl",Where is the football? 
877,office,"Daniel moved to the bathroom. ""I'm going to take a bath,"" he said, ""and I'll",Where is the milk? 
878,bathroom,"Answer: John dropped the apple.

Question: What is the difference between a man and his tailor when",Where is the apple? 
879,bathroom,"Answer: John discarded the football.

Question: What is the difference between a shoe-black and",Where is the football? 
880,office,Answer: The apple is in the room of the SQUIRE OF MALWOOD.,Where is the apple? 
881,office,Answer: The apple is with the mother-duchess.,Where is the apple? 
882,kitchen,Answer: Daniel grabbed the football there.,Where is the football? 
883,bathroom,Answer: In the bathroom.,Where is the milk? 
884,bathroom,"Answer: John grabbed the apple there.
Question: Where is the milk?
Answer: Sandra travel",Where is the apple? 
885,bedroom,Answer: In the bathroom.,Where is the milk? 
886,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
887,bedroom,"Answer: The milk is in the bedroom.

Question: Who is the man that Mary Leavenworth",Where is the milk? 
888,bedroom,"Answer: The milk is in the hallway.

Question: What is the name of the street where the",Where is the milk? 
889,bedroom,"Answer: The apple is in the kitchen.

Question: What is the name of the kitten?",Where is the apple? 
890,hallway,"Answer: Mary went to the hallway to get the milk.

Question: What did Owen do after",Where is the milk? 
891,hallway,"Answer: The apple is in the hallway.

Question: What did Raegen do when he realized the",Where is the apple? 
892,hallway,"Answer: The milk is in the hands of Sandra, who is pouring it out.

Question:",Where is the milk? 
893,hallway,"Answer: Mary got the milk there.

Question: What did the woman want to discuss with Mr. G",Where is the milk? 
894,garden,Answer: The apple is in the hallway.,Where is the apple? 
895,garden,"Answer: The milk is in the kitchen.

Question: What is the name of the person who preached",Where is the milk? 
896,garden,Answer: The milk is at Fulham.,Where is the milk? 
897,garden,"Answer: The milk is in the garden.
Question: What is the name of the church where the sermon on",Where is the milk? 
898,garden,Answer: The milk is in the bedroom.,Where is the milk? 
899,garden,"Answer: The milk is in the kitchen.

Question: Where is the garden?

Answer: The",Where is the milk? 
900,bedroom,"Answer: Under the fig-tree.

Question: What is the name of the place where Mary journeyed",Where is the milk? 
901,bedroom,"Answer: In the bedroom.

Question: Where did Daniel go?

Answer: To the garden",Where is the milk? 
902,bedroom,"Answer: Daniel discarded the milk.

Question: Where is the woodmouse?

Answer: The",Where is the milk? 
903,bedroom,"Answer: The milk is in the cupboard.

Question: What is the color of the squirrel",Where is the milk? 
904,bedroom,"Answer: The milk is in the bathroom.

Question: What did Eileen wish for?",Where is the milk? 
905,hallway,Answer: The apple is at the hallway.,Where is the apple? 
906,hallway,Answer: The apple is on the ground.,Where is the apple? 
907,kitchen,Answer: The football is at Boeen.,Where is the football? 
908,hallway,"Answer: The apple is in the kitchen.

Question: Who is the bride?

Answer:",Where is the apple? 
909,garden,"Answer: The football is in the bedroom.

Question: What is the Brownies' plan for the",Where is the football? 
910,office,"Answer: The milk is at John's place.

Question: What did the Brownies do to the",Where is the milk? 
911,office,"Answer: The milk is in the kitchen.

Question: What did Cissy take from the second dra",Where is the milk? 
912,bathroom,Answer: The football is left with the foreman.,Where is the football? 
913,bathroom,"Answer: In the office.



[Illustration: THE PRAIRIE FARMER]",Where is the football? 
914,garden,"Answer: Mary picked up the apple there.

Question: What is the name of the man who was trying",Where is the apple? 
915,hallway,"Answer: The apple is in the dooryard.

Question: What is the name of the house on",Where is the apple? 
916,hallway,"Answer: In the hallway.

Question: What is the title of the book?

Answer:",Where is the milk? 
917,hallway,"Answer: The apple is discarded.



CHAPTER XX.

THE HEART. [Illustration",Where is the apple? 
918,hallway,"Answer: The football is dropped by Mr. Daniel.

Question: Where is the milk?

Answer",Where is the football? 
919,hallway,"Answer: Sandra left the milk.

Question: What does the old man regret?

Answer:",Where is the milk? 
920,kitchen,"Answer: The milk is in the bathroom.

Question: What is the name of the hotel where C",Where is the milk? 
921,kitchen,"### Response

The milk is in the kitchen.",Where is the milk? 
922,bathroom,"Answer: The milk is in the bathroom.

Question: Who is the man standing to horse?
Answer",Where is the milk? 
923,bathroom,"Answer: The milk is in the kitchen.
Question: Where is Lauretta?
Answer: Lauretta",Where is the milk? 
924,bathroom,"Answer: The milk is in the kitchen.

Question: Where is the book?
Answer: The book is",Where is the milk? 
925,bedroom,"Answer: The football is in the bedroom.

Question: Who was the leader of the rebellion",Where is the football? 
926,bedroom,"Answer: The football is with John.

Question: Where is Mary?

Answer: Mary is in",Where is the football? 
927,garden,"Answer: The apple is in the kitchen.

Question: What is the name of the town where the first",Where is the apple? 
928,garden,Answer: The apple is with Sandra.,Where is the apple? 
929,garden,"### Response

The milk is in the kitchen.",Where is the milk? 
930,hallway,"Answer: The milk is in the kitchen.

Question: What is the man's name?",Where is the milk? 
931,hallway,Answer: Sandra discarded the milk.,Where is the milk? 
932,bedroom,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
933,bedroom,Answer: The apple is on the floor.,Where is the apple? 
934,garden,"Answer: The milk is in the kitchen.

Question: What is the name of the bear?",Where is the milk? 
935,garden,"Answer: The apple is dropped by Mr. Mary.

Question: What is the name of the play that",Where is the apple? 
936,garden,"Answer: The apple is dropped by Mary, the station's cook, as she is startled by the sight of",Where is the apple? 
937,garden,"Answer: The apple is on the ground.

Question: Who is May?

Answer: May is",Where is the apple? 
938,bathroom,Answer: The football is in the bathroom.,Where is the football? 
939,hallway,"Answer: The football is in the hands of Sandra.

Question: What is the name of the pretty",Where is the football? 
940,bedroom,"Answer: The apple is with Daniel in the kitchen.
Question: Who is the girl that George and Helen wish they",Where is the apple? 
941,bedroom,"Answer: The apple is in the garden.

Question: Who is the author of the book ""The Lady",Where is the apple? 
942,office,Answer: In Mary's hand.,Where is the football? 
943,office,Answer: The football is in the office.,Where is the football? 
944,office,"Answer: In the garden.

Question: Where is the bedroom?

Answer: In the house",Where is the apple? 
945,bedroom,"Answer: In the bedroom.
Question: Where is the bedroom?
Answer: In the house.",Where is the apple? 
946,bedroom,"Answer: In the bedroom.

Question: Where is Daniel? Answer: In the bedroom.

Question",Where is the apple? 
947,kitchen,Answer: In the kitchen. Daniel went to the garden. Plate 2nd represents the mode of equipment for carrying Rock,Where is the milk? 
948,garden,"Answer: The football is in the garden.
Question: Where is the milk?
Answer: The milk is in",Where is the football? 
949,bathroom,"Answer: John went to the bathroom.

Question: Where is the milk?

Answer: Sand",Where is the football? 
950,hallway,"Answer: The football is in the hallway.

Question: What is the main source of revenue for",Where is the football? 
951,hallway,"Answer: The football is in the hallway.

Question: What is the name of the lady who picked",Where is the football? 
952,hallway,Answer: The football is in the hallway.,Where is the football? 
953,garden,"Answer: The milk is in the hallway.

Question: What is the name of the little boy who",Where is the milk? 
954,garden,"Answer: The milk is in the refrigerator.

Question: Who is Mary?

Answer",Where is the milk? 
955,bedroom,Answer: The football is on the dressing-table.,Where is the football? 
956,bedroom,Answer: The football is with John.,Where is the football? 
957,bedroom,"Answer: The football is with Siona Moore.

Question: What is the Supervisor's daughter's",Where is the football? 
958,bedroom,Answer: The football is with Berrie.,Where is the football? 
959,bedroom,### response: The football is in the kitchen.,Where is the football? 
960,hallway,Answer: In the kitchen.,Where is the milk? 
961,hallway,"Answer: John discarded the football there.

Question: What did Elsie do when she saw a child was",Where is the football? 
962,hallway,"Answer: John moved the milk.

Question: What did Dr. Inglis do when she was taken prisoner",Where is the milk? 
963,hallway,"Answer: The apple is in the garden.

Question: Who is the author of ""The Country Gentle",Where is the apple? 
964,hallway,"Answer: The milk is at the bathroom.

Question: Where is John?

Answer: John",Where is the milk? 
965,hallway,"Answer: Mary picked up the football and left it in the hallway.

Question: What did Doran",Where is the football? 
966,kitchen,Answer: The milk was left with John in the hallway.,Where is the milk? 
967,kitchen,"Answer: John put the milk down in the hallway.

Question: What did Sam Weller see when",Where is the milk? 
968,bedroom,"Answer: The football is in the bedroom.

Question: What is the name of the inn where the",Where is the football? 
969,bedroom,Answer: The football is in the bedroom.,Where is the football? 
970,office,"Answer: The apple is in the hands of Mary, the char-woman.

Question: What is",Where is the apple? 
971,kitchen,"Answer: The apple is with Mary.

Question: What is the trailer's name?",Where is the apple? 
972,kitchen,### response: The apple is with Sandra. She took it from the table when she was about to leave,Where is the apple? 
973,kitchen,### response: The apple is left by Mary at the kitchen.,Where is the apple? 
974,office,"Answer: The apple is in the kitchen.

Question: Who is John?

Answer: John is",Where is the apple? 
975,garden,"Answer: The football is in the bathroom.

Question: What did the narrator do after seeing the",Where is the football? 
976,garden,Answer: The football is in the vaults beneath the building.,Where is the football? 
977,kitchen,"Answer: In the hallway.
Question: Where is the milk?
Answer: In the bathroom.",Where is the football? 
978,bathroom,Answer: In the bathroom.,Where is the milk? 
979,bathroom,"Answer: In the kitchen.

Question: Where is the bathroom?

Answer: In the hall",Where is the milk? 
980,hallway,"_Answer:_ In the garden.

   _Answer:_ In the garden.",Where is the apple? 
981,office,Answer: The football is in the room where Sandra travelled to the bathroom.,Where is the football? 
982,hallway,Answer: The apple is in the bedroom.,Where is the apple? 
983,bedroom,"Answer: In the hallway.

Question: What is the name of the song?

Answer:",Where is the apple? 
984,bedroom,"Answer: The apple is in the bedroom.

Question: What is the essence of matrimony",Where is the apple? 
985,kitchen,"Answer: The football is in the kitchen.

Question: What is the name of the place where Corin",Where is the football? 
986,kitchen,Answer: The football is with John.,Where is the football? 
987,bathroom,"### Solution

The milk is in the bathroom. This is indicated by the character Sandra",Where is the milk? 
988,bedroom,"Answer: Sandra took the milk to the bedroom.

Question: Who is Ralph Hubbard?",Where is the milk? 
989,garden,"Answer: The milk is in the bathroom.

Question: Who is the hermit's friend?",Where is the milk? 
990,garden,"Answer: The milk is in the pantry.

Question: What is Toto going to do with the",Where is the milk? 
991,garden,"Answer: The milk is at the house.

Question: What is the name of the house on Gay Street",Where is the milk? 
992,office,"Answer: The milk is at the hallway.

Question: What did the father do when he got home",Where is the milk? 
993,office,Answer: The milk is in the hallway.,Where is the milk? 
994,bedroom,"Answer: The milk is in the bedroom.

Question: What happened to the dog?

Answer",Where is the milk? 
995,kitchen,"Answer: The apple is in the pocket-book of Talbot.

Question: What is the name of",Where is the apple? 
996,kitchen,"Answer: The apple is discarded by Sandra.

Question: What is the name of the house where",Where is the apple? 
997,hallway,Answer: The apple is with Mary. She took it while she was traveling to the bedroom.,Where is the apple? 
998,hallway,Answer: The football is with Sandra.,Where is the football? 
