Unnamed: 0,target,output,question
678,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
679,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
680,bedroom,"A: The milk is in the bedroom.

The milk is in the bedroom because:

The milk",Where is the milk? 
681,bedroom,"A: The football is in the

bedroom.

The first diagram is

a Venn",Where is the football? 
682,bedroom,"Answer: In the bedroom.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
683,bathroom,"Answer: In the bedroom.

Question: Where is the milk?

Answer: In the bathroom.",Where is the football? 
684,office,"Answer: The football is in the hallway.

CHAPTER VIII

""THE GAMIN""",Where is the football? 
685,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
686,garden,CHAPTER V. [Illustration: A]LCOHOL and tobacco are called narcotics,Where is the football? 
687,garden,"Answer: In the office.

CHAPTER XI.

WHAT ARE THE ORGANS OF",Where is the football? 
688,bathroom,"The path was lost, and they must grope
    For some new way, and thence return,",Where is the football? 
689,bathroom,"Answer: In the office.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
690,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the bedroom.",Where is the apple? 
691,bedroom,"Answer: In the bedroom.

Answer: In the bedroom.

Answer: In the bedroom.",Where is the apple? 
692,bedroom,"Answer: It is in the kitchen.

Question: Where is the milk?

Answer: It is",Where is the apple? 
693,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the bedroom.",Where is the milk? 
694,office,"Answer: The milk is in the kitchen.

along the road, Hilary said, ""I'm",Where is the milk? 
695,bathroom,"Answer: In the basket.

Question: Where is the basket?

Answer: In the kitchen.",Where is the apple? 
696,bathroom,Answer: In the bathroom.,Where is the apple? 
697,kitchen,"Answer: Sandra grabbed the football there.

Question: Where is the football?

Answer: Sandra grabbed",Where is the football? 
698,kitchen,Answer: In the kitchen.,Where is the football? 
699,garden,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the kitchen.",Where is the football? 
700,bathroom,Answer: In the cow. Question: Where is the cow? Answer: In the field. Question: Where is the field,Where is the milk? 
701,bathroom,Answer: In the dairy. Question: Where is the dairy? Answer: In the farm. Question: Where is the farm,Where is the milk? 
702,bathroom,"Answer: In the house.

Question: Where is the house?

Answer: In the street.",Where is the milk? 
703,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
704,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the office.",Where is the apple? 
705,bedroom,CHAPTER XVIII.--THE GOOD HOPE.,Where is the football? 
706,bedroom,"Answer: In the bedroom.

""'Well, doctor,' says Hopps, 'what's",Where is the football? 
707,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the kitchen.",Where is the football? 
708,bedroom,"Answer: In the bedroom.




CHAPTER X. The earliest mention of the _car",Where is the football? 
709,bedroom,Answer: In the garden.,Where is the football? 
710,garden,"Options:
1. In the kitchen.
2. In the bedroom.
3. In the hallway.",Where is the milk? 
711,garden,"A: The apple is in the bedroom.

The answer is:

 The first sentence of the",Where is the apple? 
712,garden,"Answer: In the garden.

Question: Where is the football?

Answer: In the bedroom.",Where is the apple? 
713,garden,"Answer: In the office.

Question: Where is the football?

Answer: In the hallway.",Where is the apple? 
714,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
715,office,Answer: In the kitchen.,Where is the milk? 
716,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
717,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer: In the bathroom.",Where is the football? 
718,kitchen,"John:

Daniel:

Sandra:

Mary:

John:

Daniel:",Where is the football? 
719,office,Answer: In the bathroom.,Where is the milk? 
720,garden,"Answer: In the garden.

Question: Where is the garden?

Answer: In the hallway.",Where is the apple? 
721,garden,"A: The apple is in the bedroom.

The reason is:

Mary moved to the bedroom",Where is the apple? 
722,bedroom,Answer: In the bedroom.,Where is the football? 
723,hallway,"Answer: In the

Answer: In the

Answer: In the

Answer: In the",Where is the football? 
724,office,Answer: The football is in the hallway.,Where is the football? 
725,office,"Answer: In the office.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
726,office,"Answer: In the garden.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
727,kitchen,"Answer: In the garden.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
728,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
729,kitchen,"Answer: In the garden.


It reveals God _in_ man--""God was manifest in the",Where is the football? 
730,bedroom,,Where is the milk? 
731,bathroom,,Where is the apple? 
732,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the football? 
733,bathroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
734,bathroom,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the garden.",Where is the football? 
735,bathroom,"Answer: In the kitchen.





End of the Project Gutenberg EBook of The",Where is the milk? 
736,bathroom,,Where is the football? 
737,bathroom,,Where is the milk? 
738,bathroom,"Answer: In the kitchen.




THE BROWNIES IN THE STUDIO. [Ill",Where is the milk? 
739,bathroom,,Where is the milk? 
740,garden,Answer: In the kitchen.,Where is the apple? 
741,garden,,Where is the apple? 
742,bedroom,"Answer: In the kitchen.

""I'm afraid they are in for a bad time."" """,Where is the football? 
743,bathroom,"Answer: In the kitchen.

The Question: Where is the football?

Answer: In the kitchen",Where is the football? 
744,bathroom,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the bathroom.",Where is the football? 
745,hallway,"Answer: In the refrigerator.

Question: Where is the refrigerator?

Answer: In the kitchen.",Where is the milk? 
746,hallway,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the hallway.",Where is the milk? 
747,hallway,Answer: In the kitchen.,Where is the milk? 
748,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the hallway.",Where is the football? 
749,hallway,Answer: In the kitchen.,Where is the milk? 
750,office,"Answer: In the office.

Question: Where is the football?

Answer: In the office.",Where is the football? 
751,hallway,"Answer: In the office.

Question: Where is the office?

Answer: In the hallway.",Where is the football? 
752,garden,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
753,garden,,Where is the football? 
754,garden,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
755,kitchen,"Answer: In the garden.

Question: Where is the garden?

Answer: In the bedroom.",Where is the apple? 
756,kitchen,"Answer: In the garden.

Question: Where is the garden?

Answer: In the hallway.",Where is the apple? 
757,bedroom,"Answer: Sandra put down the football.

Question: Where is the football?

Answer: Sandra put",Where is the football? 
758,bedroom,,Where is the football? 
759,bedroom,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
760,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
761,office,A: The milk is in the,Where is the milk? 
762,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the milk? 
763,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
764,bathroom,"2. The Minister's letter to him of the 1st Ventose, of which I enclose a",Where is the apple? 
765,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
766,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the bathroom.",Where is the milk? 
767,bathroom,"Answer: In the hallway.

he had accomplished more than any other British statesman since the
Conquest",Where is the apple? 
768,bathroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
769,kitchen,"Answer: In the bathroom.

Question: Where is the apple?

Answer: In the bedroom.",Where is the milk? 
770,garden,"Options:

A. In the garden.

B. In the kitchen.

C. In",Where is the football? 
771,garden,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
772,garden,"Answer: In the garden.

Question: Where is the garden?

Answer: In the hallway.",Where is the football? 
773,garden,"Answer: In the garden.

Question: Where is the garden?

Answer: In the back.",Where is the football? 
774,garden,"Answer: In the garden.

Question: Where is the football?

Answer: In the garden.",Where is the football? 
775,kitchen,Answer: In the kitchen.,Where is the football? 
776,office,Answer: In the kitchen.,Where is the football? 
777,bathroom,"Answer: In the kitchen.




CHAPTER XIII.--THE THESSALY",Where is the apple? 
778,office,"Answer: The football is in the office.




CHAPTER XIV.-- THE DA",Where is the football? 
779,office,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the hallway.",Where is the apple? 
780,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the garden.",Where is the apple? 
781,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
782,bathroom,"Answer: The apple is in the hallway.

Question: Where is the milk?

Answer: The",Where is the apple? 
783,garden,"Answer: The football is in the garden.

Question: Where is the milk?

Answer: The",Where is the football? 
784,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the garden.",Where is the football? 
785,office,"Answer: In the hallway.

Question: Where is the apple?

Answer: In the kitchen.",Where is the football? 
786,office,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the bedroom.",Where is the football? 
787,hallway,"Context: John moved to the hallway. I feel so miserable----

KAPS. The statement of",Where is the apple? 
788,bathroom,,Where is the milk? 
789,bathroom,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
790,bedroom,"Answer: In the bedroom.

Question: What is the name of the boy?

Answer: Chop",Where is the football? 
791,bedroom,"Answer: In the garden.

Question: Where is the garden?

Answer: In the yard.",Where is the football? 
792,bathroom,"Answer: In the kitchen.

Question: Where is the bathroom?

Answer: In the garden.",Where is the apple? 
793,bathroom,"Answer: In the kitchen.

Question: Where is the bathroom?

Answer: In the hallway.",Where is the apple? 
794,office,"Answer: In the kitchen.


A: The milk is in the

kitchen

because",Where is the milk? 
795,hallway,"""The path is clear,"" the Gael exclaim'd,
    ""And, by the",Where is the apple? 
796,office,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
797,hallway,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
798,hallway,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
799,hallway,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
800,office,"Answer: In the tree.

Answer: In the tree.

Answer: In the tree.",Where is the apple? 
801,office,"Answer: In the basket.

Question: Where is the basket?

Answer: In the kitchen.",Where is the apple? 
802,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the apple? 
803,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the bedroom.",Where is the milk? 
804,kitchen,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the bedroom.",Where is the milk? 
805,bedroom,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the bathroom.",Where is the football? 
806,garden,"Answer: In the hallway.

Question: Where is John?

Answer: In the hallway.",Where is the apple? 
807,office,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
808,office,,Where is the apple? 
809,office,,Where is the apple? 
810,bathroom,Answer: In the bathroom.,Where is the football? 
811,hallway,"Answer: In the hallway.



[1] The word ""husband"" is derived from the",Where is the football? 
812,hallway,"Answer: In the hallway.

Question: Where is the major?

Answer: In the hallway.",Where is the football? 
813,hallway,"Answer: In the hallway.


A: The football is in the hallway.

The sprite",Where is the football? 
814,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
815,garden,Answer: In the garden.,Where is the apple? 
816,garden,"Answer: In the hallway.

Question: Where is the hallway?

Answer: In the garden.",Where is the apple? 
817,office,,Where is the milk? 
818,garden,"Answer: In the kitchen.


Question: Where is the milk?


Answer: In",Where is the milk? 
819,garden,,Where is the apple? 
820,office,"Answer: It is in the woodshed.

Question: Where is the football?

Answer: It",Where is the football? 
821,office,"Answer: In the garden.




CHAPTER XV

THE SHIRE HORSE",Where is the football? 
822,bedroom,Answer: In the bathroom.,Where is the apple? 
823,bedroom,"Answer: In the garden.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
824,bedroom,Answer: In the garden.,Where is the apple? 
825,office,,Where is the milk? 
826,office,"Answer: In the kitchen.

Answer: In the kitchen.

Answer: In the kitchen.",Where is the milk? 
827,kitchen,"Answer: In the garden.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
828,kitchen,Answer: In the kitchen.,Where is the apple? 
829,kitchen,"Answer: In the garden.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
830,hallway,,Where is the football? 
831,garden,Answer: In the kitchen.,Where is the milk? 
832,bedroom,Answer: In the bedroom.,Where is the football? 
833,bedroom,"Answer: It is in the garden.

Question: Where is the garden?

Answer: It is",Where is the football? 
834,bedroom,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
835,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
836,garden,"CHAPTER V

THE FIRST YEARS OF PRACTICE

1892",Where is the milk? 
837,garden,"Answer: In the kitchen.

Question: Where is the professor?

Answer: In the bedroom.",Where is the milk? 
838,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the football? 
839,bathroom,"Answer: In the kitchen.




CHAPTER XV

THE SHIRE HOR",Where is the football? 
840,bedroom,"Answer: In the bathroom.


of the most enthusiastic breeders of Shires in the country. The",Where is the milk? 
841,bedroom,"Answer: In the bathroom.

Question: Where is the milk?

Answer: In the bedroom.",Where is the football? 
842,bedroom,"Answer: The football is in the garden.

Question: Where is the football?

Answer: The",Where is the football? 
843,office,"Answer: In the office.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
844,office,"The apple is in the garden.

The apple is in the garden.

The apple is in the",Where is the apple? 
845,office,"Answer: In the garden.

to which he had been a convert before the rebellion. He was the",Where is the football? 
846,office,Answer: In the garden.,Where is the football? 
847,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
848,office,"Answer: Daniel dropped the football.

Question: Where is the football?

Answer: Daniel dropped the",Where is the football? 
849,bedroom,"Mary: I dropped it.

Daniel: I took it.

Sandra: I got it.",Where is the milk? 
850,kitchen,"Answer: In the bedroom.

Question: Where is the bedroom?

Answer: In the house.",Where is the football? 
851,bathroom,"“Oh, yes, of course,” says Ruby, with a little laugh. “I’ll say that",Where is the football? 
852,office,"Answer: The football is in the hallway.

“I want you to tell me all about May.”",Where is the football? 
853,office,"Options:

A. In the bedroom.

B. In the kitchen.

C. In",Where is the football? 
854,bedroom,,Where is the football? 
855,kitchen,"Answer: In the kitchen.


was all a soft green, with a few patches of yellow gorse",Where is the apple? 
856,office,,Where is the apple? 
857,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
858,bedroom,"Answer: In the office.

Question: Where is the apple?

Answer: In the kitchen.",Where is the football? 
859,bedroom,Answer: In the kitchen.,Where is the apple? 
860,bathroom,Answer: In the bathroom.,Where is the milk? 
861,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
862,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
863,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
864,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
865,hallway,"Answer: In the hallway.




                              CHAPTER V. “I’ll tell",Where is the football? 
866,hallway,"Answer: In the office.

Question: Where is the milk?

Answer: In the office.",Where is the football? 
867,hallway,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
868,bathroom,"Answer: In the office.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
869,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
870,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the bedroom.",Where is the milk? 
871,garden,,Where is the football? 
872,garden,,Where is the football? 
873,garden,,Where is the football? 
874,garden,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the bedroom.",Where is the football? 
875,garden,"Answer: In the garden.

Question: Where is the hermit?

Answer: In the bedroom",Where is the football? 
876,bathroom,"Answer: In the garden.




CHAPTER XIV. ""'It's Green",Where is the football? 
877,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
878,bathroom,,Where is the apple? 
879,bathroom,,Where is the football? 
880,office,"Answer: In the basket.




THE BARBARIAN AT THE PORCH.",Where is the apple? 
881,office,"Answer: The apple is in the picture.




CHAPTER VI

""THE B",Where is the apple? 
882,kitchen,Answer: In the garden.,Where is the football? 
883,bathroom,"Answer: Sandra discarded the milk.

Question: Where is the football?

Answer: Daniel grabbed the",Where is the milk? 
884,bathroom,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
885,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
886,bedroom,,Where is the milk? 
887,bedroom,,Where is the milk? 
888,bedroom,"Answer: In the bathroom.

*       *       *       *       *

THE BARON",Where is the milk? 
889,bedroom,"Answer: The apple is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the apple? 
890,hallway,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
891,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
892,hallway,,Where is the milk? 
893,hallway,,Where is the milk? 
894,garden,"Answer: In the garden.

Question: Where is the milk?

Answer: In the bathroom.",Where is the apple? 
895,garden,"Mary went to the garden.

Mary went back to the office.

Mary went to the garden.",Where is the milk? 
896,garden,A: The answer is:,Where is the milk? 
897,garden,"Answer: The milk is in the kitchen.

""I'll have to tell you some other time,",Where is the milk? 
898,garden,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the garden.",Where is the milk? 
899,garden,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
900,bedroom,Answer: In the bedroom.,Where is the milk? 
901,bedroom,"Answer: In the kitchen.

Question: Where is the bedroom?

Answer: In the office.",Where is the milk? 
902,bedroom,Answer: In the kitchen.,Where is the milk? 
903,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
904,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
905,hallway,"Answer: In the bedroom.

   Daniel, 12, 13, 14,",Where is the apple? 
906,hallway,"Answer: In the hallway.


A: The answer is:

 In the hallway.",Where is the apple? 
907,kitchen,,Where is the football? 
908,hallway,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway.",Where is the apple? 
909,garden,Answer: In the kitchen.,Where is the football? 
910,office,"Answer: In the office.

Question: Where is the office?

Answer: In the house.",Where is the milk? 
911,office,"Answer: In the cow.

Question: Where is the cow?

Answer: In the field.",Where is the milk? 
912,bathroom,"Answer: In the bathroom.

The Question: Where is the milk?

Answer: In the office",Where is the football? 
913,bathroom,"Answer: In the office.

Question: Where is the milk?

Answer: In the office.",Where is the football? 
914,garden,"Answer: In the garden.

Question: Where is the football?

Answer: In the office.",Where is the apple? 
915,hallway,"Answer: In the garden.

“I have been in the city but a short time,” said cousin",Where is the apple? 
916,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer: In the hallway.",Where is the milk? 
917,hallway,"Answer: The apple is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the apple? 
918,hallway,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
919,hallway,"Answer: In the garden.

Question: Where is the football?

Answer: In the bedroom.",Where is the milk? 
920,kitchen,Answer: In the kitchen.,Where is the milk? 
921,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the milk? 
922,bathroom,Answer: In the kitchen.,Where is the milk? 
923,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
924,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
925,bedroom,Answer: In the hallway.,Where is the football? 
926,bedroom,"""_Greene's Newes both from Heaven and Hell._""

  ""_Green",Where is the football? 
927,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the apple? 
928,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the apple? 
929,garden,,Where is the milk? 
930,hallway,Answer: In the kitchen.,Where is the milk? 
931,hallway,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
932,bedroom,,Where is the apple? 
933,bedroom,,Where is the apple? 
934,garden,"A: The milk is in the kitchen.

The milk is in the kitchen.

The milk",Where is the milk? 
935,garden,"Answer: In the garden.

Question: Where is the garden?

Answer: In the park.",Where is the apple? 
936,garden,"Answer: In the garden.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
937,garden,"Answer: In the garden.

Question: Where is the football?

Answer: In the bathroom.",Where is the apple? 
938,bathroom,"Answer: In the office.

Question: Where is the football?

Answer: In the office.",Where is the football? 
939,hallway,"Answer: In the office.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
940,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the garden.",Where is the apple? 
941,bedroom,"Answer: In the garden.

Question: Where is the garden?

Answer: In the bedroom.",Where is the apple? 
942,office,"Answer: In the office.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
943,office,"Answer: In the garden.

Question: Where is the milk?

Answer: In the kitchen.",Where is the football? 
944,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
945,bedroom,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the garden.",Where is the apple? 
946,bedroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bedroom.",Where is the apple? 
947,kitchen,"Answer: In the hallway.

Question: Where is the apple?

Answer: In the bedroom.",Where is the milk? 
948,garden,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the kitchen.",Where is the football? 
949,bathroom,"Answer: In the bathroom.


A: I think the answer is

 The football is in the",Where is the football? 
950,hallway,"Answer: In the hallway.


K.

Kala-azar, in chronic intestinal catarr",Where is the football? 
951,hallway,"Answer: In the kitchen.

*       *       *       *       *

[Illustration:",Where is the football? 
952,hallway,"Answer: In the garden.

Question: Where is the garden?

Answer: In the kitchen.",Where is the football? 
953,garden,"Answer: In the kitchen.




THE TURKEY TROT

_Preparation:",Where is the milk? 
954,garden,,Where is the milk? 
955,bedroom,"Answer: It's in the lake.

Question: How did it get there?

Answer:",Where is the football? 
956,bedroom,Answer: In the bedroom.,Where is the football? 
957,bedroom,"Answer: In the bedroom.

Question: Where is the bedroom?

Answer: In the house.",Where is the football? 
958,bedroom,Answer: In the bedroom.,Where is the football? 
959,bedroom,"Answer: In the kitchen.

Question: What is the football doing?

Answer: It is lying",Where is the football? 
960,hallway,Answer: In the bedroom.,Where is the milk? 
961,hallway,"Answer: In the hallway.

Question: Where is the milk?

Answer: In the bathroom.",Where is the football? 
962,hallway,"Answer: In the hallway.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
963,hallway,"Answer: In the garden.

Question: Where is the milk?

Answer: In the bathroom.",Where is the apple? 
964,hallway,"Answer: In the bathroom.

Question: Where is the football?

Answer: In the bathroom.",Where is the milk? 
965,hallway,"Answer: It is in the kitchen.

Question: Where is the football?

Answer: It is",Where is the football? 
966,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the bathroom.",Where is the milk? 
967,kitchen,Answer: In the kitchen.,Where is the milk? 
968,bedroom,"Answer: In the hallway.


A: The football is in the hallway.



*",Where is the football? 
969,bedroom,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
970,office,"Answer: In the basket.

Question: Where is the basket?

Answer: In the kitchen.",Where is the apple? 
971,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the apple? 
972,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the bedroom.",Where is the apple? 
973,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the bedroom.",Where is the apple? 
974,office,,Where is the apple? 
975,garden,Answer: In the garden.,Where is the football? 
976,garden,"Answer: In the garden.




                              CHAPTER VII. ––––––",Where is the football? 
977,kitchen,,Where is the football? 
978,bathroom,"""I'm not sure,"" said Heywood, ""that it's not."" ""I",Where is the milk? 
979,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
980,hallway,"Answer: In the basket.

Question: Where is the basket?

Answer: In the house.",Where is the apple? 
981,office,"Answer: In the office.

Question: Where is the football?

Answer: In the office.",Where is the football? 
982,hallway,Answer: In the kitchen.,Where is the apple? 
983,bedroom,"Options:

A. In the kitchen

B. In the hallway

C. In the office",Where is the apple? 
984,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is the apple? 
985,kitchen,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the bathroom.",Where is the football? 
986,kitchen,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the kitchen.",Where is the football? 
987,bathroom,"Address. The Rev. A. H. Lung preached a sermon on ""The Soldier's",Where is the milk? 
988,bedroom,"Answer: In the bedroom.

       Sandra journeyed to the bedroom.

Question: Where is",Where is the milk? 
989,garden,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
990,garden,"Answer: In the office.

Question: Where is the football?

Answer: In the garden.",Where is the milk? 
991,garden,"Answer: The milk is in the bedroom.

Question: Where is the football?

Answer: The",Where is the milk? 
992,office,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the office.",Where is the milk? 
993,office,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the kitchen.",Where is the milk? 
994,bedroom,Answer: In the bedroom.,Where is the milk? 
995,kitchen,,Where is the apple? 
996,kitchen,,Where is the apple? 
997,hallway,,Where is the apple? 
998,hallway,"Answer: In the hallway.

Question: Where is the football?

Answer: In the hallway.",Where is the football? 
