,target,output,question
784,bathroom,The kitchen is north of the bedroom.,What is the kitchen north of?
785,hallway,The garden north of the kitchen is the bedroom.,What is the garden north of?
786,hallway,"Based on the context, the garden is located north of the kitchen.",What is north of the garden?
787,bathroom,"The relevant information to answer the above question is:

The bedroom is west of",What is west of the bedroom?
788,kitchen,The bedroom is north of the kitchen.,What is the bedroom north of?
789,office,The bedroom is north of the kitchen.,What is the bedroom north of?
790,bedroom,"Based on the context, the kitchen is east of the hallway.",What is the kitchen east of?
791,hallway,"Based on the context, the answer is the hallway. The passage states: ""The",What is south of the bathroom?
792,kitchen,"Based on the context, the hallway is located in the east, and the question asks",What is west of the hallway?
793,kitchen,The garden north of is the bathroom.,What is the garden north of?
794,office,"Based on the context, the location mentioned as ""west of the bathroom"" is the",What is west of the bathroom?
795,bathroom,The office is north of the bedroom.,What is the office north of?
796,garden,"Based on the context, the bathroom is east of the bedroom.",What is the bathroom east of?
797,kitchen,The garden is west of the bedroom.,What is the garden west of?
798,bedroom,The garden north of is the bedroom.,What is the garden north of?
799,hallway,"The garden west of is the Saneeates-Sultan, also known as",What is the garden west of?
800,kitchen,"Based on the context, the office north of the kitchen is the bathroom.",What is the office north of?
801,office,"The relevant information to answer the question is:

The hallway is south of the",What is west of the kitchen?
802,kitchen,The hallway west of is the bedroom.,What is the hallway west of?
803,kitchen,"The relevant information to answer the question is:

The hallway is south of the",What is south of the office?
804,office,"Based on the context, the hallway north of the kitchen is the bedroom. The passage",What is the hallway north of?
805,garden,"The relevant sentence in the context is: ""The bedroom is east of the kitchen.""",What is east of the kitchen?
806,hallway,"Based on the context, the garden is located in the east. The passage states,",What is east of the garden?
807,hallway,The bedroom south of is the hallway.,What is the bedroom south of?
808,garden,"The relevant information to answer the above question is:

The hallway is south of",What is east of the hallway?
809,hallway,The bedroom east of is the office.,What is the bedroom east of?
810,hallway,The relevant information to answer the question is: The hallway is east of the office.,What is east of the office?
811,bathroom,The office is north of the bathroom.,What is the office north of?
812,kitchen,"Based on the context, the garden is south of the hallway.",What is the garden south of?
813,bathroom,"Based on the context, the garden is north of the bedroom. The passage states:",What is the garden north of?
814,bedroom,"The answer to the question is ""garden"".",What is west of the kitchen?
815,office,The kitchen is located west of the bedroom.,What is the kitchen west of?
816,hallway,"The kitchen is located in the southern part of the house, and the hallway is to",What is north of the kitchen?
817,garden,"The relevant information to answer the above question is:

Thence, to the",What is north of the bathroom?
818,bedroom,The kitchen is north of the bedroom.,What is the kitchen north of?
819,bedroom,"The relevant sentence in the context is:

The bedroom is north of the kitchen",What is south of the bathroom?
820,kitchen,The relevant information to answer the question is: The hallway is south of the kitchen.,What is west of the bedroom?
821,garden,"The bathroom is located west of the bedroom, as indicated in the context.",What is the bathroom west of?
822,bedroom,The kitchen is south of the bathroom.,What is the kitchen south of?
823,garden,The hallway is west of the bathroom.,What is the hallway west of?
824,bathroom,"Based on the context, the garden is located east of the kitchen.",What is west of the garden?
825,bedroom,The relevant information to answer the question is: The garden is west of the bedroom.,What is east of the bathroom?
826,office,The garden is west of the bedroom.,What is the garden west of?
827,bathroom,"Based on the context, the bedroom is located north of the kitchen. Therefore, the",What is south of the bedroom?
828,kitchen,"Based on the context, the bedroom is located east of the office.",What is east of the bedroom?
829,bedroom,"Based on the context, the bathroom is north of the bedroom.",What is the bathroom north of?
830,hallway,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bedroom?
831,kitchen,The answer is bedroom.,What is east of the hallway?
832,bathroom,The relevant information to answer the question is: The office is north of the bathroom.,What is west of the office?
833,office,The garden south of is the bedroom.,What is the garden south of?
834,kitchen,The garden east of is the kitchen.,What is the garden east of?
835,bathroom,The kitchen is west of the bedroom.,What is the kitchen west of?
836,bathroom,The hallway is west of the kitchen.,What is the hallway west of?
837,bathroom,The bedroom is east of the kitchen.,What is the bedroom east of?
838,office,The bedroom is south of the bathroom.,What is the bedroom south of?
839,bedroom,The answer is bedroom.,What is north of the hallway?
840,kitchen,The relevant information to answer the question is: The office is south of the hallway.,What is south of the office?
841,bedroom,"Based on the context, the bathroom is east of the kitchen.",What is the bathroom east of?
842,bedroom,The office is south of the bedroom.,What is the office south of?
843,kitchen,"The hallway is west of the kitchen, as indicated in the context.",What is the hallway west of?
844,office,The relevant information to answer the question is: The office is east of the garden.,What is east of the garden?
845,garden,The bedroom west of is the kitchen.,What is the bedroom west of?
846,bedroom,"The relevant information to answer the above question is:

The bedroom is north of",What is east of the office?
847,office,The kitchen is north of the bedroom.,What is north of the kitchen?
848,bedroom,The bathroom is north of the bedroom.,What is the bathroom north of?
849,bathroom,The hallway north of is the bedroom.,What is the hallway north of?
850,hallway,The kitchen is north of the garden.,What is the kitchen north of?
851,hallway,The kitchen is north of the bedroom.,What is the kitchen north of?
852,garden,The hallway is south of the kitchen.,What is the hallway south of?
853,bathroom,"The answer to the question is ""the bathroom"".",What is east of the garden?
854,bathroom,The garden is west of the kitchen.,What is the garden west of?
855,hallway,The bedroom is west of the kitchen.,What is the bedroom west of?
856,bedroom,"Based on the context, the location of the kitchen is not specified. However, based",What is east of the kitchen?
857,kitchen,The relevant information to answer the question is: The bathroom is east of the kitchen.,What is east of the office?
858,garden,"Based on the context, the office east of is the kitchen. The passage states that",What is the office east of?
859,bathroom,"Based on the context, the office is east of the bathroom.",What is the office east of?
860,bedroom,"The answer to the question is ""garden"".",What is west of the hallway?
861,office,"Based on the context, the answer is the office. The passage states, ""The",What is east of the bathroom?
862,bathroom,"Based on the context, the garden is located in the hallway, which is south of",What is north of the garden?
863,bedroom,"Based on the context, the garden is located in the bedroom, which is north of",What is north of the garden?
864,kitchen,The relevant information to answer the above question is: The bedroom is north of the kitchen,What is west of the office?
865,hallway,The bedroom south of is the kitchen.,What is the bedroom south of?
866,hallway,The bedroom is west of the kitchen.,What is the bedroom west of?
867,garden,"The kitchen is located west of the bedroom, as indicated in the context.",What is the kitchen west of?
868,garden,"Based on the context, the kitchen is east of the bedroom.",What is the kitchen east of?
869,office,The relevant information to answer the question is: The garden is west of the bedroom.,What is south of the garden?
870,hallway,"Based on the context, the office north of the kitchen is the bedroom. The passage",What is the office north of?
871,kitchen,"Based on the context, the hallway is south of the kitchen.",What is south of the hallway?
872,garden,"Based on the context, the hallway south of is the kitchen. The passage states,",What is the hallway south of?
873,kitchen,"Based on the context, the hallway is located to the east of the kitchen.",What is west of the hallway?
874,hallway,"Based on the context, the location is described as having a garden to the east.",What is east of the garden?
875,garden,"The relevant information to answer the above question is:

The garden is west of",What is west of the bedroom?
876,bathroom,"The office is south of the kitchen, as indicated in the context.",What is the office south of?
877,kitchen,The question is asking for the location south of the bedroom. The relevant sentence in the,What is south of the bedroom?
878,bedroom,"The question is asking for the location that is west of the kitchen.

An",What is west of the kitchen?
879,garden,"Based on the context, the bedroom is located north of the kitchen.",What is south of the bedroom?
880,hallway,"The relevant information to answer the question is:

The hallway is south of the",What is north of the kitchen?
881,bathroom,"The answer to the question is ""garden"".",What is east of the office?
882,office,"Based on the context, the garden mentioned is the Saneeates-Sultan",What is west of the garden?
883,bathroom,The answer is bathroom.,What is north of the garden?
884,bedroom,"Based on the context, the bathroom is east of the bedroom.",What is the bathroom east of?
885,bathroom,The relevant information to answer the question is: The garden is west of the bedroom.,What is west of the kitchen?
886,garden,The office is located west of the garden.,What is the office west of?
887,bathroom,The kitchen is north of the bathroom.,What is north of the kitchen?
888,kitchen,The hallway north of is the bedroom.,What is the hallway north of?
889,hallway,The kitchen is south of the bedroom.,What is the kitchen south of?
890,hallway,The relevant information to answer the question is: The hallway is east of the bedroom.,What is east of the bedroom?
891,hallway,"Based on the context, the garden is located in the north, and the hallway is",What is north of the garden?
892,office,"The location mentioned in the context is the bedroom. Therefore, the answer is bedroom.",What is north of the bathroom?
893,kitchen,"Based on the context, the garden is north of the kitchen.",What is the garden north of?
894,kitchen,"The answer to the question ""What is west of the hallway?"" is the garden.",What is west of the hallway?
895,bathroom,The office is east of the hallway.,What is the office east of?
896,garden,"Based on the context, the bedroom is north of the hallway.",What is north of the hallway?
897,kitchen,"The relevant sentence in the context is:

The kitchen is east of the bathroom",What is east of the bathroom?
898,kitchen,"Based on the context, the hallway is located in the bedroom. Therefore, the hallway",What is south of the hallway?
899,hallway,"The relevant information to answer the above question is:

The hallway is west of",What is west of the office?
900,bedroom,"Based on the context, the office is north of the bedroom.",What is the office north of?
901,hallway,"The kitchen is located in the east. Therefore, the location west of the kitchen is",What is west of the kitchen?
902,office,The bathroom is located west of the bedroom.,What is the bathroom west of?
903,garden,The bedroom south of is the kitchen.,What is the bedroom south of?
904,kitchen,"Based on the context, the bathroom is east of the kitchen.",What is the bathroom east of?
905,office,"The relevant information to answer the above question is:

The hallway is south of",What is south of the bathroom?
906,kitchen,"Based on the context, the bedroom is east of the kitchen.",What is the bedroom east of?
907,office,"Based on the context, the hallway is located west of the kitchen. The passage states",What is the hallway west of?
908,bedroom,"Based on the context, the office is east of the bathroom.",What is the office east of?
909,bathroom,The bedroom is south of the hallway.,What is south of the bedroom?
910,bedroom,The garden south of is the bedroom.,What is the garden south of?
911,hallway,"Based on the context, the office is located in the hallway, which is south of",What is north of the office?
912,kitchen,"Based on the context, the office is located on the east side of the street.",What is west of the office?
913,hallway,"The location mentioned in the context is the garden. Therefore, the answer is the kitchen",What is east of the garden?
914,garden,The office is north of the bedroom.,What is the office north of?
915,kitchen,The garden south of the bathroom is the bedroom.,What is the garden south of?
916,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is north of the office?
917,bathroom,"Based on the context, the bedroom is south of the kitchen.",What is south of the bedroom?
918,bathroom,The relevant information to answer the question is: The hallway is south of the kitchen.,What is east of the hallway?
919,kitchen,The relevant information to answer the question is: The kitchen is west of the garden.,What is west of the garden?
920,office,The hallway north of is the bedroom.,What is the hallway north of?
921,hallway,"Based on the context, the garden is located north of the bedroom.",What is north of the garden?
922,office,"The kitchen is located in the north, so based on the given context, the hallway",What is south of the kitchen?
923,bathroom,The garden is west of the bedroom.,What is the garden west of?
924,bathroom,The kitchen is east of the hallway.,What is the kitchen east of?
925,garden,The kitchen is south of the bedroom.,What is the kitchen south of?
926,hallway,"The bathroom is north of the kitchen, as stated in the context.",What is the bathroom north of?
927,bedroom,"The location mentioned in the context is the bedroom, which is south of the bathroom.",What is south of the bathroom?
928,bathroom,"Based on the context, the bedroom is north of the hallway.",What is the bedroom north of?
929,kitchen,The garden north of the bathroom is located in the given context.,What is the garden north of?
930,office,The garden north of is the bedroom.,What is the garden north of?
931,bathroom,The garden is south of the bathroom.,What is south of the garden?
932,bathroom,"The bedroom is west of the garden, as indicated in the context.",What is the bedroom west of?
933,hallway,"Based on the context, the kitchen is located in the east. The passage states,",What is west of the kitchen?
934,bedroom,"Based on the context, the garden east of is the garden of the Earl of Cad",What is the garden east of?
935,office,The kitchen is north of the office.,What is the kitchen north of?
936,kitchen,The kitchen is north of the hallway.,What is north of the hallway?
937,garden,"Based on the context, the kitchen is north of the bedroom.",What is the kitchen north of?
938,kitchen,The bedroom is south of the kitchen.,What is south of the bedroom?
939,bedroom,The garden east of the bedroom is located in the context.,What is the garden east of?
940,garden,The relevant information to answer the question is: The hallway is south of the kitchen.,What is south of the hallway?
941,kitchen,"Based on the context, the bathroom is located west of the hallway.",What is the bathroom west of?
942,office,The kitchen is east of the bedroom.,What is the kitchen east of?
943,bathroom,"The relevant information to answer the above question is:

The garden is west of",What is east of the garden?
944,bathroom,The garden north of is the bedroom.,What is the garden north of?
945,office,The garden north of the bedroom is the location indicated in the context.,What is the garden north of?
946,bedroom,"Based on the context, the hallway is south of the kitchen.",What is north of the hallway?
947,bathroom,The kitchen is north of the bathroom.,What is the kitchen north of?
948,office,The hallway north of is the bedroom.,What is the hallway north of?
949,bedroom,"The office is north of the bedroom, as indicated by the conversation:

""",What is the office north of?
950,bathroom,The hallway south of is the bedroom.,What is the hallway south of?
951,bathroom,The bedroom west of is the garden.,What is the bedroom west of?
952,garden,"The relevant information to answer the question is:

The garden is east of the",What is east of the bathroom?
953,garden,The office is north of the hallway.,What is the office north of?
954,kitchen,"Based on the context, the location of the office is not specified. Therefore, it",What is north of the office?
955,office,"The relevant information to answer the above question is:

The hallway is south of",What is east of the hallway?
956,hallway,"Based on the context, the office is east of the hallway.",What is the office east of?
957,kitchen,The garden is east of the kitchen.,What is the garden east of?
958,office,"The location mentioned in the context is the garden. Therefore, the answer to the question",What is north of the garden?
959,office,The bedroom is west of the kitchen.,What is the bedroom west of?
960,garden,The kitchen is north of the bedroom.,What is north of the kitchen?
961,bedroom,The garden is east of the bedroom.,What is the garden east of?
962,kitchen,"The relevant information to answer the question is: The office is full, they tell me",What is east of the office?
963,garden,The kitchen is east of the office.,What is the kitchen east of?
964,bathroom,The hallway south of is the bathroom.,What is the hallway south of?
965,garden,The bedroom is south of the kitchen.,What is the bedroom south of?
966,bathroom,The location described in the context is a tenement building with a garden on the west,What is west of the garden?
967,kitchen,The relevant information to answer the question is: The kitchen is east of the office.,What is east of the office?
968,office,The garden is south of the bedroom.,What is the garden south of?
969,office,"The hallway is west of the kitchen, as stated in the context.",What is the hallway west of?
970,bathroom,The answer to the question is the bathroom.,What is east of the garden?
971,garden,"Based on the context, the hallway is east of the bathroom.",What is the hallway east of?
972,garden,The kitchen is east of the bedroom.,What is the kitchen east of?
973,kitchen,"Based on the context, the hallway is located north of the kitchen.",What is north of the hallway?
974,kitchen,The question is asking for the location that is west of the hallway. The relevant sentence,What is west of the hallway?
975,bathroom,"Based on the context, the bedroom is located north of the kitchen. Therefore, the",What is south of the bedroom?
976,bedroom,The kitchen is south of the bedroom.,What is the kitchen south of?
977,bathroom,"The relevant sentence in the context is:

The bathroom is west of the bedroom",What is west of the bedroom?
978,office,The relevant information to answer the question is: The hallway is west of the garden.,What is west of the hallway?
979,kitchen,"The kitchen is east of the hallway, as indicated in the context.",What is east of the hallway?
980,garden,"The relevant information to answer the question is:

The hallway is south of the",What is north of the office?
981,bedroom,The relevant information to answer the question is: The bedroom is north of the kitchen.,What is north of the garden?
982,bathroom,The bedroom is south of the kitchen.,What is the bedroom south of?
983,hallway,"The relevant information to answer the question is:

The hallway is north of the",What is north of the office?
984,hallway,"The answer to the question is ""bedroom"".",What is south of the bathroom?
985,office,The bedroom is west of the kitchen.,What is the bedroom west of?
986,kitchen,The garden is south of the bedroom.,What is the garden south of?
987,hallway,The garden is west of the bedroom.,What is the garden west of?
988,office,The relevant information to answer the question is: The office is west of the hallway.,What is west of the hallway?
989,hallway,The office is located west of the bedroom.,What is the office west of?
990,bedroom,The hallway is east of the kitchen.,What is the hallway east of?
991,bedroom,The hallway south of is the bedroom.,What is the hallway south of?
992,hallway,"Based on the context, the garden east of the house is the garden of St.",What is the garden east of?
993,bedroom,The hallway north of is the bathroom.,What is the hallway north of?
994,hallway,"Based on the context, the bedroom is located north of the kitchen. Therefore, the",What is east of the bedroom?
995,hallway,"Based on the context, the bathroom is located in the hallway, which is south of",What is west of the bathroom?
996,kitchen,"Based on the context, the garden is located in the south, and the bedroom is",What is north of the garden?
997,kitchen,The question is asking for the location that is to the west of the bedroom. The,What is west of the bedroom?
998,kitchen,"Based on the context, the location north of the bedroom is the kitchen.",What is north of the bedroom?
