,target,output,question
780,Mary,"Answer: The Duke of Buckingham.

Question:",Who received the football? 
781,Mary,"Answer: To Mary.

Question: Who did he give the doll",Who did Bill give the football to? 
782,apple,"Answer: A kiss.

Question: What did Mary",What did Jeff give to Mary? 
783,Mary,"Answer: Mary

Question: Who did Albertina give",Who did Jeff give the apple to? 
784,apple,"Answer: The football.

Question: What did Fred",What did Mary give to Fred? 
785,milk,"Answer: A silver half-dollar.

Question",What did Fred give to Mary? 
786,milk,"Answer: A flask of wine.

Question:",What did Fred give to Mary? 
787,milk,"Answer: A diamond necklace.

Question: What",What did Fred give to Mary? 
788,milk,"Answer: He gave her a letter, and a
picture",What did Bill give to Mary? 
789,milk,"Answer: A

<context>

Question: What did Mary",What did Bill give to Mary? 
790,apple,Answer: A copy of the book he was reading.,What did Fred give to Mary? 
791,Fred,"Answer: Fred.

Question: Who gave the apple",Who gave the apple to Mary? 
792,Mary,"Answer: Mary gave the apple to Jeff.

Question",Who gave the apple? 
793,Mary,"Answer: Mary.

Question: Who did Mary pick up",Who did Jeff give the apple to? 
794,Mary,"Answer: Lauretta

Question: Who received the",Who received the apple? 
795,apple,Answer: The apple.,What did Mary give to Bill? 
796,Mary,"Answer: Mary

Question: Who gave the apple?",Who received the apple? 
797,apple,"Answer: The apple.

Question: What did Bill",What did Mary give to Bill? 
798,Mary,"Answer: Mary.

Question: Who passed the apple",Who gave the apple to Bill? 
799,apple,"Answer: A football.


/The/",What did Mary give to Bill? 
800,Jeff,"Answer: Jeff.




/Chap. CXX",Who gave the football to Fred? 
801,football,"Answer: A football.

Question: What did Fred",What did Jeff give to Fred? 
802,Jeff,"Answer: Campbell

Question: Who was the woman who",Who gave the football to Fred? 
803,football,Answer: A football.,What did Mary give to Fred? 
804,Mary,"Answer: Mary.



<context>",Who received the football? 
805,Jeff,"Answer: The Queen of the
Show, who was the daughter of the",Who gave the apple? 
806,apple,"Answer: The apple.

Question: What did Mary",What did Jeff give to Mary? 
807,apple,Answer: The milk.,What did Jeff give to Mary? 
808,Jeff,"Answer: The Duc de Berri

Question:",Who received the milk? 
809,milk,"Answer: A football.

Question: What did Fred",What did Jeff give to Fred? 
810,Mary,"""I did, sir,"" said Jeff, ""and I'",Who gave the football? 
811,Jeff,"Answer: The doctor.

Question: Who was the",Who gave the football? 
812,Mary,"Answer: Mary.

Question: What did the man",Who gave the football? 
813,Mary,"Answer: Sidney Page


<context>",Who gave the football to Bill? 
814,Bill,"Answer: Bill


Question: What did he",Who did Mary give the football to? 
815,milk,"Answer: A revolver and a
pistol.",What did Bill give to Jeff? 
816,Jeff,"Answer: Jeff

Question: Who was the dandy",Who received the milk? 
817,Bill,"Answer: The milkman.

Question: Who is",Who gave the milk to Jeff? 
818,Bill,"Answer: Jack Kirke.

Question: Who was",Who received the milk? 
819,milk,Answer: The milk.,What did Fred give to Bill? 
820,football,Answer: A football.,What did Fred give to Bill? 
821,Fred,Answer: Mary.,Who did Bill give the football to? 
822,football,"Answer: A milk-can. CHAPTER XVIII


THE FIR",What did Bill give to Fred? 
823,apple,,What did Bill give to Mary? 
824,Mary,Answer: Bill.,Who received the apple? 
825,Bill,Answer: He gave it to Bill.,Who did Fred give the milk to? 
826,Bill,Answer: Bill.,Who did Fred give the milk to? 
827,milk,"Answer: A new suit and a hat.

Question",What did Fred give to Bill? 
828,Mary,,Who gave the milk? 
829,milk,"Answer: The milk.

Question: What did Fred",What did Bill give to Fred? 
830,Bill,"Answer: Webb

Question: Who was the pilot",Who gave the apple to Mary? 
831,Mary,Answer: Mary.,Who did Bill give the apple to? 
832,Mary,Answer: Mary.,Who did Bill give the apple to? 
833,Bill,Answer: The alley-keeper.,Who gave the apple? 
834,apple,"Answer: The apple.

Question: What did Fred",What did Bill give to Mary? 
835,Mary,"Answer: Mary.




                                 CHAPTER",Who did Bill give the football to? 
836,Mary,"Answer: Carl.

Question: Who gave the football",Who gave the football to Fred? 
837,Fred,"Answer: Ben.

Question: What did he say",Who did Mary give the football to? 
838,Fred,"Answer: Mary gave it to him.

Question:",Who gave the football to Bill? 
839,Bill,"Answer: To Bill.

Question: Who did Bill",Who did Fred give the football to? 
840,Jeff,"Answer: The dreamer.

Question: Who was",Who received the apple? 
841,Jeff,Answer: The author. Question: Who gave the apple to the author?,Who gave the apple? 
842,Jeff,Answer: The _avitor_ of the above letter.,Who gave the apple? 
843,Mary,Answer: Horace Boyce,Who received the apple? 
844,Mary,"Answer: The servant.

Question: What did the servant say?",Who gave the apple? 
845,Fred,Answer: Fred.,Who received the football? 
846,Mary,"Answer: The good Angel of observation.

Question:",Who gave the football? 
847,football,"Answer: A kiss.

Question: What did Fred",What did Mary give to Fred? 
848,Bill,"Answer: Bill.

Question: Who did Bill give",Who did Jeff give the apple to? 
849,apple,"Answer: The apple.

Question: What did Bill give",What did Jeff give to Bill? 
850,apple,"Answer: A cup of ale.

Question: What",What did Jeff give to Mary? 
851,apple,"Answer: The apple.

Question: What did Mary",What did Jeff give to Mary? 
852,Mary,"Answer: To Mary.

Question: Who did Mary give the apple",Who did Jeff give the apple to? 
853,football,"Answer: A copy of the ""Prairie Farmer"" for",What did Jeff give to Mary? 
854,Mary,Answer: Angelo. Question: Who did Angelo give the football to,Who did Jeff give the football to? 
855,football,"Answer: She gave him a kiss.

 Question: What",What did Mary give to Fred? 
856,Mary,"Answer: I did.

Question: Who was the",Who gave the football? 
857,Mary,"Answer: The bailiff.

Question: Who was",Who gave the football to Fred? 
858,milk,"Answer: A small piece of bread, and a
f",What did Fred give to Mary? 
859,Fred,"Answer: Bill.

Question: Who gave the football? Answer:",Who gave the milk? 
860,milk,Answer: The milk.,What did Jeff give to Mary? 
861,Mary,Answer: The Osteopath. Question: Who received the milk? Answer,Who received the milk? 
862,milk,"Answer: A basin of milk.

Question:",What did Jeff give to Mary? 
863,Jeff,Answer: Jeff,Who did Mary give the apple to? 
864,Jeff,Answer: Carmen. Question: Who gave the apple? Answer: Carm,Who gave the apple? 
865,Mary,"Answer: Mary.

Question: Who was the <",Who gave the milk to Fred? 
866,milk,"Answer: The milk.

Question: What did Mary",What did Fred give to Mary? 
867,milk,"Answer: The milk.

Question: What did Mary",What did Mary give to Fred? 
868,Mary,"Answer: Mary

Question: Who did Bill give the",Who did Fred give the milk to? 
869,Mary,"Answer: Mary Leavenworth.

Question: Who",Who gave the milk? 
870,Bill,"Answer: Bill

Question: Who was the man who",Who gave the milk to Mary? 
871,Bill,Answer: Bill.,Who did Mary give the football to? 
872,Mary,"Answer: Mary.

Question: Who was the first",Who did Bill give the football to? 
873,Mary,"Answer: Mary gave the football there.

Question:",Who gave the football? 
874,Mary,"Answer: Mary.

Question: Who gave the football",Who gave the milk? 
875,Mary,Answer: Mary. Question: Who received the football? Answer: Mary.,Who received the football? 
876,Mary,"Answer: Mary.

Question: Who did Mary give",Who did Bill give the football to? 
877,football,"Answer: The football.

Question: What did Ed",What did Mary give to Bill? 
878,football,"Answer: A pair of boots.

Question: What",What did Mary give to Bill? 
879,Fred,"Answer: Bill

Question: Who did Jeff give the",Who did Mary give the football to? 
880,Jeff,"Answer: The doctor.

Question: Who gave the",Who gave the apple? 
881,Jeff,"Answer: The Inspector.

[1] The",Who gave the apple? 
882,milk,"Answer: The milk

Question: What did Fred give",What did Bill give to Fred? 
883,Bill,"Hint:
Answer: Bill

Question: Who moved",Who gave the milk to Fred? 
884,milk,"Answer: The milk

Question: What did Mary give",What did Bill give to Fred? 
885,Bill,"Answer: Leonard

Question: Who received the jug?",Who received the apple? 
886,Bill,,Who did Jeff give the apple to? 
887,Jeff,"Answer: The hardware merchant.

Question: What did",Who received the apple? 
888,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Bill give the apple to? 
889,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Bill give the apple to? 
890,Bill,"Answer: The Union army.

Question: Who was",Who gave the apple? 
891,apple,,What did Mary give to Fred? 
892,Fred,Answer: Mary.,Who received the apple? 
893,Mary,"Answer: The reader's slave.


[Illustration",Who gave the apple? 
894,Fred,"Answer: Fred.

Question: Who did Fred give the apple to",Who did Bill give the apple to? 
895,Fred,"Answer: The Green Man.

Question: What did",Who gave the apple? 
896,Fred,"Answer: Fred.

Question: Who did Toto",Who did Mary give the apple to? 
897,Fred,"Answer: The rebels.

Question: Who was",Who received the apple? 
898,Mary,"Answer: Mary.

Question: Who received the apple",Who received the football? 
899,Bill,"Answer: Bushnell

Question: Who was the stranger",Who gave the football? 
900,Jeff,"Answer: The boy from the North.

Question: Who received the",Who received the apple? 
901,apple,"Answer: A copy of the Koran, which he
    had",What did Fred give to Jeff? 
902,Jeff,"Answer: Jeff.

    [Footnote 1: _Fr",Who did Fred give the apple to? 
903,apple,"Answer: The apple.

Question: What did Fred",What did Fred give to Jeff? 
904,Fred,Answer: Jeff,Who received the apple? 
905,Bill,"Answer: The major.

Question: What did the",Who gave the milk to Fred? 
906,milk,Answer: A football. Question: What did Bill give to Mary? Answer,What did Fred give to Bill? 
907,Fred,"Answer: Fred.

Question: Who did Fred give",Who did Bill give the milk to? 
908,Bill,Answer: Bill.,Who gave the milk to Fred? 
909,Fred,Answer: Bill.,Who gave the milk? 
910,milk,Answer: A pair of snow-shoes.,What did Fred give to Jeff? 
911,Jeff,"Answer: To Johnnie.

Question: Who did",Who did Fred give the milk to? 
912,Mary,"Answer: The Company'</context>

Question:",Who received the milk? 
913,Jeff,"Answer: The Dessave.

Question: Who",Who gave the milk? 
914,milk,"Answer: The milk.

Question: What did Mary",What did Jeff give to Mary? 
915,football,Answer: A football.,What did Fred give to Mary? 
916,Mary,"Hilary: I did.

Patience: You",Who received the football? 
917,Mary,"Answer: Pauline.

Question: Who was the",Who gave the football? 
918,Mary,"Answer: Mary.

Question: Who gave the football",Who gave the football? 
919,Fred,"Answer: The wind.

Question: Who gave the",Who gave the football to Jeff? 
920,Mary,"Answer: Ginger.

Question: Who was the",Who gave the apple to Fred? 
921,Fred,"Answer: Fred.

Question: Who was the first",Who did Mary give the apple to? 
922,Fred,"Answer: Fred.

Question: Who was the first",Who did Mary give the apple to? 
923,Mary,"Answer: The fisher wife.

Question: Who gave",Who gave the apple? 
924,football,"Answer: A football.

Question: What did Mary",What did Jeff give to Mary? 
925,Mary,"Answer: The Moors.

Question: Who gave the milk?",Who gave the milk? 
926,Bill,"Answer: R.

Question: Who did Mary give",Who did Fred give the milk to? 
927,Fred,"Answer: Fred.

Question: Who gave the milk",Who gave the apple? 
928,milk,"Answer: A letter from John Hall,
Leicester, England,",What did Fred give to Bill? 
929,apple,"Answer: The apple.


[1] _Leitos_,",What did Bill give to Fred? 
930,apple,Answer: The apple of discord.,What did Mary give to Fred? 
931,Mary,"Answer: The boys.

Question: Who brought the",Who gave the apple? 
932,apple,"Answer: A kiss.

Question: What did Fred",What did Mary give to Fred? 
933,Jeff,"Answer: Mary did.

Question: Who gave the",Who gave the apple to Fred? 
934,Jeff,"Answer: Alfred.


Question: Who gave the",Who gave the apple? 
935,Fred,"Answer: Fred

Question: Who did Aggie",Who did Bill give the apple to? 
936,Bill,"Answer: Fred

Question: Who was the other person",Who gave the apple? 
937,apple,"Answer: A box of monkeys.

Question:",What did Fred give to Bill? 
938,Bill,"Answer: Bill

Question: Who did Bill give the",Who did Fred give the apple to? 
939,Bill,"Answer: Frank Merriwell

Question: Who was the",Who received the apple? 
940,football,"Answer: A football.

Question: What did Frank",What did Jeff give to Bill? 
941,football,"Answer: A football.

Question: What did Jim",What did Bill give to Jeff? 
942,Bill,"Answer: Sam.

Question: What did the boys",Who gave the football to Jeff? 
943,apple,"Answer: A bath of life.

Question: What",What did Fred give to Mary? 
944,Fred,"Answer: Fred.

Question: Who did Fred give",Who did Mary give the apple to? 
945,Bill,"Answer: The King.

Question: Who was the",Who gave the apple to Jeff? 
946,Bill,"Answer: Bill


Question: Who did Bill give",Who did Jeff give the apple to? 
947,Bill,"Answer: Snipes.

Question: Who gave the",Who received the apple? 
948,Bill,"Answer: Van Bibber


<context>",Who gave the apple? 
949,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Bill give the apple to? 
950,Fred,"Answer: The man who killed him.

Question:",Who gave the milk to Jeff? 
951,Jeff,"The night is over, and the dawn is come,",Who received the milk? 
952,Fred,Answer: Bode.,Who did Jeff give the milk to? 
953,Jeff,Answer: Eliza.,Who did Fred give the milk to? 
954,milk,"</context>

    [Footnote 1: See _The",What did Jeff give to Fred? 
955,milk,Answer: A large sum of money.,What did Mary give to Bill? 
956,Mary,"Answer: Mary

Question: Who did Bill give the",Who did Bill give the milk to? 
957,Bill,Answer: The Emperor of Morocco.,Who gave the milk to Mary? 
958,Mary,"Answer: Mary.

Question: Who picked up the",Who gave the football? 
959,Mary,"Answer: The Moors.

Question: What was",Who received the football? 
960,apple,"Answer: A piece of apple pie.

Question:",What did Fred give to Jeff? 
961,Jeff,"Answer: Jeff.

Question: Who did Jeff give",Who did Fred give the apple to? 
962,Fred,<context>,Who gave the apple to Jeff? 
963,Fred,Answer: Fred.,Who gave the apple? 
964,Fred,"Answer: Fred.

Question: Who was the first",Who gave the apple? 
965,Fred,"Answer: Mary received the apple.

Question: What",Who received the apple? 
966,Mary,Answer: The author.,Who gave the apple to Fred? 
967,Fred,"Answer: Fred

Question: Who did Fred give the",Who did Mary give the apple to? 
968,apple,"Answer: She gave him the apple.

Question:",What did Mary give to Fred? 
969,Fred,"Answer: The Poet himself.

Question: What",Who gave the apple? 
970,Bill,"Answer: Corinna.

Question: Who was",Who received the milk? 
971,Bill,Answer: The Pope.,Who gave the milk? 
972,Bill,"Answer: Bill.

Question: Who gave the milk",Who gave the milk to Mary? 
973,Mary,"Answer: Mary gave the milk to Jeff.

Question",Who gave the milk to Jeff? 
974,Fred,Answer: The King.,Who gave the football? 
975,football,"Answer: A football.

Question: What did the",What did Jeff give to Bill? 
976,football,,What did Jeff give to Bill? 
977,Jeff,Answer: Jeff.,Who did Mary give the milk to? 
978,milk,Answer: She gave him a glass of milk.,What did Mary give to Jeff? 
979,Mary,Answer: Mary. Question: Who received the football? Answer: Mary.,Who received the football? 
980,milk,Answer: A little white envelope. Question: What did Mary give to Fred,What did Fred give to Mary? 
981,Fred,"Answer: The boys.

Question: Who were the",Who gave the milk? 
982,Fred,"Answer: Fred

Question: Who was the first to",Who gave the milk to Mary? 
983,Fred,"Answer: Mary

Question: What was the reason for",Who received the milk? 
984,Fred,"Answer: Mary.

Question: Who took the milk",Who gave the milk? 
985,Jeff,"Answer: The Chinaman.

Question: Who",Who received the milk? 
986,Fred,"Answer: The boy did.

Question: Who is",Who gave the milk? 
987,Fred,"Answer: Fred.

Question: Who gave the milk",Who gave the milk to Jeff? 
988,Fred,"Answer: Fred.

Question: Who gave the milk",Who gave the milk? 
989,Bill,"Answer: The Bey of the Camp.

Question:",Who received the milk? 
990,apple,"Answer: A revolver.

Question: What did",What did Bill give to Fred? 
991,Fred,"Answer: Fred.

Question: Who did Fred give",Who did Bill give the apple to? 
992,Bill,"Answer: Fred.

Question: Who was the first",Who gave the apple? 
993,football,Answer: A football.,What did Jeff give to Mary? 
994,Jeff,"Answer: Sidney Page

Question: Who was the",Who gave the football to Mary? 
995,Bill,"Answer: K.



<context>",Who received the football? 
996,Fred,,Who gave the football? 
997,football,Answer: The milk of human kindness.,What did Mary give to Bill? 
998,football,Answer: A Westphalia ham.,What did Mary give to Bill? 
