,target,output,question
653,Bill,"Bill (Document[21]):""Bill went to the office . He",Who did Jeff give the milk to? 
654,milk,"milk (Document[119]):""Jeff went back to the garden",What did Jeff give to Bill? 
655,Bill,"Bill (Document[129]):""Mary went to the garden . Fred journey",Who did Mary give the apple to? 
656,Mary,"Mary (Document[12]):""Mary took the apple there . The ale came",Who gave the apple to Bill? 
657,Fred,"Fred (Document[119]):""Fred went back to the bath",Who gave the football to Mary? 
658,Mary,"Fred (Document[159]):""Fred gave the football to Mary",Who gave the football? 
659,football,"football (Document[394]):""Mary handed the football to Fred .",What did Mary give to Fred? 
660,Mary,"Corinna (Document[447]):""Mary handed the apple to Jeff .",Who gave the apple to Jeff? 
661,apple,"apple (Document[485]):""Mary handed the apple to Jeff .",What did Jeff give to Mary? 
662,apple,"apple (Document[514]):""Mary took the apple there . Thus",What did Mary give to Jeff? 
663,apple,"apple (Document[507]):""Mary handed the apple to Jeff .",What did Mary give to Jeff? 
664,Fred,"Fred (Document[119]):""Fred went to the garden . Mary passed",Who received the football? 
665,Mary,"Mary (Document[119]):""Bill went to the office . The 'I",Who did Bill give the football to? 
666,Mary,"Mary (Document[119]):""Bill put down the football there . Mary",Who did Bill give the football to? 
667,Bill,"Bill (Document[11]):""Bill put down the football there . Mary picked",Who gave the football to Mary? 
668,Jeff,"Jeff (Document[11]):""Jeff journeyed to the bedroom",Who gave the football to Fred? 
669,Fred,"Bill (Document[119]):""Bill journeyed to the bedroom .",Who gave the football? 
670,apple,"an apple (Document[119]):""Bill handed the apple to Fred",What did Bill give to Fred? 
671,apple,"apple (Document[12]):""Fred journeyed to the bathroom .",What did Fred give to Bill? 
672,apple,"apple (Document[70]):""Bill got the apple there . Jeff picked",What did Bill give to Fred? 
673,Bill,"Bill (Document[159]):""Bill handed the apple to Fred.""",Who gave the apple? 
674,Jeff,"Jeff (Document[119]):""Bill went to the bathroom . As",Who did Bill give the apple to? 
675,Mary,"Jeff (Document[119]):""Jeff moved to the garden .",Who gave the apple? 
676,Mary,"Mary (Document[18]):""Mary journeyed to the garden .",Who received the apple? 
677,apple,"apple (Document[10]):""Mary got the football there . Mares",What did Mary give to Jeff? 
678,Mary,"Jeff (Document[129]):""Jeff moved to the hallway",Who gave the apple? 
679,Mary,"Jeff (Document[159]):""Jeff moved to the hallway",Who gave the apple? 
680,apple,"an apple (Document[129]):""Bill got the apple there .",What did Bill give to Mary? 
681,Mary,"Mary (Document[119]):""Bill passed the apple to Mary",Who did Bill give the apple to? 
682,Bill,"Bill (Document[119]):""Bill got the apple there .",Who gave the apple? 
683,Bill,"Bill (Document[129]):""Bill passed the apple to Mary . Mary",Who gave the apple to Mary? 
684,apple,"apple (Document[159]):""Fred gave the apple to Bill .",What did Fred give to Bill? 
685,football,"the football (Document[119]):""Mary went to the bathroom",What did Mary give to Bill? 
686,football,"the football (Document[19]):""Bill went to the bedroom .",What did Mary give to Bill? 
687,Mary,"Bill (Document[159]):""Bill gave the football to Mary",Who gave the football? 
688,Jeff,"Jeff (Document[119]):""Jeff gave the milk to Fred",Who gave the milk? 
689,milk,"milk (Document[129]):""Fred journeyed to the kitchen",What did Fred give to Jeff? 
690,Mary,"Mary (Document[119]):""Mary moved to the kitchen . ""I",Who gave the apple to Bill? 
691,apple,"apple (Document[11]):""Bill journeyed to the hallway .",What did Bill give to Mary? 
692,Bill,"Bill (Document[159]):""Mary handed the apple to Bill.""",Who did Mary give the apple to? 
693,apple,"milk (Document[2]):""Bill journeyed to the hallway .",What did Bill give to Mary? 
694,Mary,"Bill (Document[11]):""Bill journeyed to the bathroom . Mary",Who received the apple? 
695,milk,"milk (Document[159]):""Mary journeyed to the bed",What did Mary give to Fred? 
696,milk,"milk (Document[16]):""Mary journeyed to the bedroom",What did Mary give to Fred? 
697,milk,"milk (Document[159]):""Mary journeyed to the bed",What did Mary give to Fred? 
698,Mary,"Mary (Document[21]):""Fred picked up the apple there . Nor could",Who did Fred give the apple to? 
699,Fred,"Fred (Document[119]):""Fred picked up the apple there",Who received the apple? 
700,Bill,"Bill (Document[119]):""Bill passed the apple to Fred",Who gave the apple to Fred? 
701,apple,"apple (Document[33]):""Bill passed the apple to Fred . The",What did Bill give to Fred? 
702,Fred,"Fred (Document[34]):""Bill passed the apple to Fred .",Who did Bill give the apple to? 
703,Fred,"Fred (Document[15]):""Fred journeyed to the garden .",Who received the apple? 
704,Mary,"Mary (Document[159]):""Mary dropped the football . Fred",Who gave the football to Fred? 
705,Fred,"Mary (Document[103]):""Mary moved to the bathroom",Who gave the football? 
706,football,"a football (Document[179]):""Mary handed the football to Fred.""",What did Fred give to Mary? 
707,Fred,"Fred (Document[39]):""Mary went to the bathroom . Mary handed",Who gave the football to Mary? 
708,Jeff,"Jeff (Document[596]):""Jeff journeyed to the hall",Who received the apple? 
709,Jeff,"Jeff (Document[24]):""Fred journeyed to the hallway . Fred",Who did Fred give the apple to? 
710,Jeff,"Harry (Document[11]):""Bill went back to the kitchen .",Who gave the apple to Bill? 
711,apple,"apple (Document[129]):""Jeff went back to the garden .",What did Jeff give to Bill? 
712,Jeff,"Jeff (Document[88]):""Jeff gave the apple to Bill.""",Who gave the apple to Bill? 
713,Bill,"Jeff (Document[100]):""Bill passed the apple to Jeff""",Who received the apple? 
714,Bill,"Jeff (Document[100]):""Jeff went back to the garden",Who gave the apple? 
715,apple,"apple (Document[119]):""Mary went to the office . Fred",What did Mary give to Fred? 
716,apple,"apple (Document[67]):""Mary gave the apple to Fred .""",What did Mary give to Fred? 
717,Fred,"Mary (Document[70]):""Mary took the apple there . And think ourselves",Who gave the apple to Bill? 
718,Fred,"Fred (Document[101]):""Bill went back to the garden",Who did Bill give the apple to? 
719,Bill,"Tillie (Document[159]):""Tillie's white",Who did Fred give the apple to? 
720,apple,"an apple (Document[119]):""Bill gave the apple to Jeff",What did Bill give to Jeff? 
721,Jeff,"Bill (Document[119]):""Bill picked up the football there",Who gave the apple? 
722,milk,"milk (Document[119]):""Jeff picked up the milk there",What did Jeff give to Bill? 
723,milk,"apple (Document[11]):""Bill grabbed the apple there .",What did Jeff give to Bill? 
724,Bill,"Bill (Document[119]):""Jeff journeyed to the garden . What",Who did Jeff give the milk to? 
725,football,"football (Document[119]):""Fred went to the garden . """,What did Mary give to Fred? 
726,football,"football (Document[119]):""Fred journeyed to the bathroom",What did Fred give to Mary? 
727,football,"the football (Document[119]):""Fred gave the football to Mary",What did Fred give to Mary? 
728,Mary,"Mary (Document[12]):""Mary journeyed to the garden.""",Who gave the football to Fred? 
729,Bill,"Bill (Document[159]):""Bill passed the milk to Jeff",Who gave the milk to Jeff? 
730,Fred,"Fred (Document[119]):""Bill passed the milk to Fred . It",Who did Bill give the milk to? 
731,Fred,"Fred (Document[134]):""Bill passed the milk to Fred.""",Who did Bill give the milk to? 
732,Bill,"Bill (Document[28]):""Bill journeyed to the hallway . Print",Who gave the milk to Fred? 
733,Fred,"Fred (Document[119]):""Bill grabbed the milk",Who did Bill give the milk to? 
734,apple,"apple (Document[129]):""Mary handed the apple to Fred.""",What did Mary give to Fred? 
735,Fred,"Fred (Document[159]):""Mary put down the milk . And afterwards",Who did Mary give the milk to? 
736,Mary,"Mary (Document[119]):""Mary picked up the milk there",Who did Fred give the milk to? 
737,milk,"milk (Document[6]):""Fred went back to the garden . Mary",What did Fred give to Mary? 
738,Fred,"Fred (Document[68]):""Fred went back to the garden .",Who gave the football to Bill? 
739,football,"milk (Document[12]):""Fred gave the milk to Mary .",What did Fred give to Bill? 
740,Mary,"Mary (Document[129]):""Mary went back to the hallway .",Who gave the milk to Fred? 
741,Fred,"Jeff (Document[119]):""Jeff went back to the office . When",Who received the milk? 
742,milk,"a football (Document[159]):""Mary went back to the hall",What did Mary give to Fred? 
743,football,"football (Document[129]):""Mary went back to the hallway",What did Mary give to Fred? 
744,football,"the football (Document[129]):""Mary went back to the hall",What did Mary give to Fred? 
745,Bill,"Bill (Document[10]):""Fred took the milk there . Change is marked",Who did Fred give the milk to? 
746,Bill,"Bill (Document[11]):""Bill went back to the kitchen . The only",Who did Fred give the milk to? 
747,milk,"milk (Document[15]):""Bill went to the bedroom .",What did Bill give to Mary? 
748,Bill,"Fred (Document[159]):""Fred went to the garden . Where the",Who gave the milk to Mary? 
749,milk,"milk (Document[129]):""Mary went to the office .",What did Mary give to Fred? 
750,Bill,"Bill (Document[159]):""Bill went back to the office",Who gave the apple to Jeff? 
751,Jeff,"Jeff (Document[150]):""Jeff went back to the garden . His",Who did Bill give the apple to? 
752,apple,"apple (Document[129]):""Jeff went back to the office .",What did Jeff give to Bill? 
753,Bill,"Bill (Document[179]):""Jeff went to the bedroom",Who did Jeff give the football to? 
754,football,"apple (Document[119]):""Jeff journeyed to the bedroom",What did Bill give to Jeff? 
755,Fred,"Mary (Document[119]):""Mary is a young woman who",Who gave the apple to Jeff? 
756,Jeff,"Jeff (Document[129]):""Fred put down the apple . Fred moved",Who did Fred give the apple to? 
757,Fred,"Fred (Document[17]):""Fred put down the apple . Fred",Who gave the apple to Jeff? 
758,Fred,"Jeff (Document[119]):""Jeff put down the milk there",Who gave the milk? 
759,Fred,"Fred (Document[119]):""Fred put down the milk .",Who gave the milk? 
760,apple,"an apple (Document[129]):""Fred gave Jeff an apple .",What did Fred give to Jeff? 
761,Jeff,"Jeff (Document[119]):""Mary handed the apple to Jeff",Who did Mary give the apple to? 
762,Mary,"Jeff (Document[138]):""Jeff went to the bathroom",Who gave the apple? 
763,Mary,"Jeff (Document[189]):""Jeff handed the apple to Mary . Mary",Who gave the apple? 
764,Jeff,"Jeff (Document[326]):""Mary handed the apple to Jeff . Mary",Who did Mary give the apple to? 
765,Fred,"Bill (Document[349]):""Bill moved to the office .",Who received the football? 
766,football,"the football (Document[119]):""Fred gave the football to Bill",What did Fred give to Bill? 
767,football,"football (Document[221]):""Bill picked up the football there .",What did Fred give to Bill? 
768,Bill,"Fred (Document[129]):""Freddy received the football .",Who received the football? 
769,Jeff,"Jerry (Document[119]):""Jerry: ""Bill handed",Who gave the football to Bill? 
770,Bill,"Tom (Document[113]):""Tom gave the apple to Mary""

Tom",Who gave the apple? 
771,Mary,"Mary (Document[140]):""Bill handed the apple to Mary",Who did Bill give the apple to? 
772,apple,"an apple (Document[239]):""Mary passed the apple to Bill",What did Mary give to Bill? 
773,apple,"apple (Document[308]):""Bill handed the apple to Mary .",What did Bill give to Mary? 
774,Bill,"Bill (Document[129]):""Bill passed the apple to Mary",Who gave the apple to Mary? 
775,Mary,"Mary (Document[119]):""Mary went to the bathroom . On",Who gave the milk? 
776,milk,"milk (Document[11]):""Mary gave the milk to Fred . He knew",What did Mary give to Fred? 
777,Fred,"Fred (Document[62]):""Bill went to the hallway .",Who did Bill give the apple to? 
778,apple,"apple (Document[74]):""Bill went to the hallway . Bill",What did Fred give to Bill? 
779,Bill,"Bill (Document[233]):""Bill gave the apple to Fred",Who received the apple? 
780,Mary,"Mary (Document[119]):""Mary received the football from Bill",Who received the football? 
781,Mary,"Mary (Document[159]):""Bill gave the football to Mary",Who did Bill give the football to? 
782,apple,"apple (Document[129]):""Jeffrey handed the apple to Mary",What did Jeff give to Mary? 
783,Mary,"Mary (Document[129]):""Jeff handed the apple to Mary",Who did Jeff give the apple to? 
784,apple,"the football (Document[119]):""Bill took the football there .",What did Mary give to Fred? 
785,milk,"milk (Document[119]):""Fred gave to Mary milk""",What did Fred give to Mary? 
786,milk,"a watch (Document[119]):""One afternoon Miss Trotter received",What did Fred give to Mary? 
787,milk,"milk (Document[6]):""Fred moved to the garden . ""I",What did Fred give to Mary? 
788,milk,"milk (Document[11]):""Bill journeyed to the bathroom",What did Bill give to Mary? 
789,milk,"milk (Document[11]):""Bill handed the milk to Mary.""",What did Bill give to Mary? 
790,apple,"apple (Document[15]):""Fred picked up the apple there . Fred",What did Fred give to Mary? 
791,Fred,"Fred (Document[129]):""Fred picked up the apple there",Who gave the apple to Mary? 
792,Mary,"Jessica (Document[159]):""Jessica had listened to",Who gave the apple? 
793,Mary,"Mary (Document[159]):""Mary put down the apple there . Mary",Who did Jeff give the apple to? 
794,Mary,"Mary (Document[119]):""Mary picked up the apple there",Who received the apple? 
795,apple,"apple (Document[159]):""Mary took the apple there . Spe",What did Mary give to Bill? 
796,Mary,"Grandfather and Grandmother (Document[10]):""Grandfather",Who received the apple? 
797,apple,"apple (Document[17]):""Mary journeyed to the bedroom .",What did Mary give to Bill? 
798,Mary,"Mary (Document[159]):""Bill journeyed to the hall",Who gave the apple to Bill? 
799,apple,"apple (Document[129]):""Mary took the apple there . And",What did Mary give to Bill? 
800,Jeff,"Coningsby (Document[159]):""Coningsby was more inclined to",Who gave the football to Fred? 
801,football,"the football (Document[119]):""Jeff grabbed the football",What did Jeff give to Fred? 
802,Jeff,"Jeff (Document[46]):""Jeff grabbed the football there . There",Who gave the football to Fred? 
803,football,"the football (Document[57]):""Mary journeyed to the hallway",What did Mary give to Fred? 
804,Mary,"Fred (Document[159]):""Fred went to the kitchen . Rees",Who received the football? 
805,Jeff,"Jeff (Document[119]):""Jeff put down the apple . Fairly",Who gave the apple? 
806,apple,"apple (Document[20]):""Jeff handed the apple to Mary . Per",What did Jeff give to Mary? 
807,apple,"apple (Document[10]):""Jeff took the apple there . Tempor",What did Jeff give to Mary? 
808,Jeff,"Mary (Document[329]):""Mary moved to the garden .",Who received the milk? 
809,milk,"apple (Document[119]):""Jeff put down the apple . Fred",What did Jeff give to Fred? 
810,Mary,"Jeff (Document[159]):""Jeff passed the football to Mary",Who gave the football? 
811,Jeff,"Jeff (Document[129]):""Jeff gave the football to Mary",Who gave the football? 
812,Mary,"Jeff (Document[129]):""Jeff passed the football to Mary . If",Who gave the football? 
813,Mary,"Mary (Document[129]):""Mary picked up the football .",Who gave the football to Bill? 
814,Bill,"Jeff (Document[15]):""Mary handed the football to Jeff.""",Who did Mary give the football to? 
815,milk,"milk (Document[4]):""Ruby is a little girl who lives on",What did Bill give to Jeff? 
816,Jeff,"the old, old man (Document[5]):""The old, old man is",Who received the milk? 
817,Bill,"Ruby (Document[129]):""Ruby goes about her work and",Who gave the milk to Jeff? 
818,Bill,"Bill (Document[119]):""Bill took the milk there .",Who received the milk? 
819,milk,"milk (Document[12]):""Fred handed the milk to Bill .",What did Fred give to Bill? 
820,football,"milk (Document[119]):""Fred grabbed the milk",What did Fred give to Bill? 
821,Fred,"Fred (Document[129]):""Fred went back to the bath",Who did Bill give the football to? 
822,football,"a newspaper (Document[119]):""Bill went to the bathroom",What did Bill give to Fred? 
823,apple,"apple (Document[12]):""Bill handed the apple to Mary.""",What did Bill give to Mary? 
824,Mary,"Mary (Document[119]):""Mary picked up the apple there",Who received the apple? 
825,Bill,"Bill (Document[119]):""Fred went to the kitchen . Fred journey",Who did Fred give the milk to? 
826,Bill,"Bill (Document[129]):""Fred grabbed the milk there .",Who did Fred give the milk to? 
827,milk,"milk (Document[119]):""Fred journeyed to the hall",What did Fred give to Bill? 
828,Mary,"Bill (Document[119]):""Bill went to the bathroom",Who gave the milk? 
829,milk,"milk (Document[119]):""Bill journeyed to the bath",What did Bill give to Fred? 
830,Bill,"Bill (Document[10]):""Bill passed the apple to Mary .",Who gave the apple to Mary? 
831,Mary,"Bill (Document[129]):""Bill dropped the apple.""

Answer",Who did Bill give the apple to? 
832,Mary,"Mary (Document[129]):""Bill grabbed the apple there .",Who did Bill give the apple to? 
833,Bill,"Bill (Document[119]):""Bill handed the apple to Mary",Who gave the apple? 
834,apple,"apple (Document[15]):""Bill handed the apple to Mary . Also",What did Bill give to Mary? 
835,Mary,"Mary (Document[119]):""Bill journeyed to the kitchen . I",Who did Bill give the football to? 
836,Mary,"Mary (Document[159]):""Bill journeyed to the bedroom .",Who gave the football to Fred? 
837,Fred,"Fred (Document[11]):""Fred went back to the bedroom . Iron",Who did Mary give the football to? 
838,Fred,"Mary (Document[119]):""Mary went back to the office . M",Who gave the football to Bill? 
839,Bill,"Bill (Document[11]):""Bill journeyed to the office . Smith replied",Who did Fred give the football to? 
840,Jeff,"Jeff (Document[159]):""Jeff journeyed to the office . """,Who received the apple? 
841,Jeff,"Jeff (Document[119]):""Jeff handed the apple to Bill",Who gave the apple? 
842,Jeff,"Bill (Document[11]):""Bill went to the garden . The",Who gave the apple? 
843,Mary,"Bill (Document[119]):""Bill went to the garden . He suffered",Who received the apple? 
844,Mary,"Bill (Document[129]):""Bill went to the garden . ""It",Who gave the apple? 
845,Fred,"Mary (Document[119]):""Mary journeyed to the hallway .",Who received the football? 
846,Mary,"Billy (Document[109]):""Billy went to the office .",Who gave the football? 
847,football,"the football (Document[119]):""Mary journeyed to the kitchen",What did Mary give to Fred? 
848,Bill,"Bill (Document[25]):""Bill journeyed to the garden .",Who did Jeff give the apple to? 
849,apple,"apple (Document[11]):""Bill journeyed to the garden . Here",What did Jeff give to Bill? 
850,apple,"an apple (Document[25]):""Jeff passed the apple to Mary .",What did Jeff give to Mary? 
851,apple,"an apple (Document[129]):""Jeff went to the bedroom",What did Jeff give to Mary? 
852,Mary,"Julia Bryant (Document[109]):""Julia Bryant was a little",Who did Jeff give the apple to? 
853,football,"a little basket (Document[119]):""Julia, full of excitement",What did Jeff give to Mary? 
854,Mary,"Mary (Document[119]):""Jeff went back to the garden . Just",Who did Jeff give the football to? 
855,football,"a football (Document[129]):""Mary gave Fred a football .",What did Mary give to Fred? 
856,Mary,"Minnie (Document[129]):""Minnie ran out of breath to",Who gave the football? 
857,Mary,"Minnie (Document[159]):""Fred grabbed the football there",Who gave the football to Fred? 
858,milk,"milk (Document[446]):""Fred handed the milk to Mary",What did Fred give to Mary? 
859,Fred,"Fred (Document[488]):""Fred gave the milk to Mary",Who gave the milk? 
860,milk,"milk (Document[555]):""Mary took the milk there .",What did Jeff give to Mary? 
861,Mary,"Jeff (Document[4]):""Mary passed the milk to Jeff . When wealthy",Who received the milk? 
862,milk,"milk (Document[129]):""Jeff went back to the kitchen",What did Jeff give to Mary? 
863,Jeff,"Jeff (Document[147]):""Mary handed the apple to Jeff . It",Who did Mary give the apple to? 
864,Jeff,"Mary (Document[129]):""Mary put down the milk to",Who gave the apple? 
865,Mary,"Patience (Document[129]):""Patience went to the kitchen .",Who gave the milk to Fred? 
866,milk,"milk (Document[129]):""Fred gave the milk to Mary",What did Fred give to Mary? 
867,milk,"milk (Document[4]):""Mary passed the milk to Fred .""",What did Mary give to Fred? 
868,Mary,"Mary (Document[48]):""Fred gave the milk to Mary""",Who did Fred give the milk to? 
869,Mary,"Mary (Document[51]):""Mary gave the milk to Fred .",Who gave the milk? 
870,Bill,"Bill (Document[57]):""Bill went to the garden . Mary",Who gave the milk to Mary? 
871,Bill,"Bill (Document[12]):""Mary took the milk there . I",Who did Mary give the football to? 
872,Mary,"Mary (Document[129]):""Bill went to the garden .",Who did Bill give the football to? 
873,Mary,"Mary (Document[129]):""Mary gave the milk to Bill",Who gave the football? 
874,Mary,"Mary (Document[159]):""Mary went back to the garden",Who gave the milk? 
875,Mary,"Bill (Document[129]):""Bill grabbed the football",Who received the football? 
876,Mary,"Mary (Document[119]):""Bill passed the football to Mary",Who did Bill give the football to? 
877,football,"Mullion Cove (Document[129]):""Mullion Cove is",What did Mary give to Bill? 
878,football,"the football (Document[119]):""Mary gave the football to Bill",What did Mary give to Bill? 
879,Fred,"Bill (Document[159]):""Mary gave the football to Bill""",Who did Mary give the football to? 
880,Jeff,"Mary (Document[15]):""Mary went back to the office .",Who gave the apple? 
881,Jeff,"Jeff (Document[119]):""Jeff gave the apple to Mary""",Who gave the apple? 
882,milk,"milk (Document[26]):""Bill went to the hallway .",What did Bill give to Fred? 
883,Bill,"Jeff (Document[119]):""Jeff gave the milk to Mary . The",Who gave the milk to Fred? 
884,milk,"milk (Document[159]):""Bill went to the hallway",What did Bill give to Fred? 
885,Bill,"Bill (Document[119]):""Bill passed the apple to Jeff . """,Who received the apple? 
886,Bill,"Bill (Document[119]):""Bill journeyed to the office",Who did Jeff give the apple to? 
887,Jeff,"Jimmy (Document[119]):""Jimmy had his misgivings",Who received the apple? 
888,Jeff,"Jeff (Document[15]):""Jeff moved to the garden . ""Lower,",Who did Bill give the apple to? 
889,Jeff,"Jeff (Document[119]):""Bill gave the apple to Jeff . Bill",Who did Bill give the apple to? 
890,Bill,"Bill (Document[176]):""Bill handed the apple to Mary",Who gave the apple? 
891,apple,"apple (Document[238]):""Mary passed the apple to Fred.""",What did Mary give to Fred? 
892,Fred,"Fred (Document[129]):""Fred journeyed to the hallway .",Who received the apple? 
893,Mary,"Bill (Document[119]):""Bill journeyed to the office . They",Who gave the apple? 
894,Fred,"Fred (Document[12]):""Bill journeyed to the office .",Who did Bill give the apple to? 
895,Fred,"Mary (Document[119]):""Mary picked up the milk there",Who gave the apple? 
896,Fred,"Fred (Document[11]):""Mary handed the apple to Fred . And yet",Who did Mary give the apple to? 
897,Fred,"Mary (Document[19]):""Mary picked up the milk there .",Who received the apple? 
898,Mary,"Mary (Document[20]):""Bill gave the football to Mary . It is",Who received the football? 
899,Bill,"Fred (Document[119]):""Fred went to the office . Dat when",Who gave the football? 
900,Jeff,"Jeff (Document[119]):""Fred went to the garden .",Who received the apple? 
901,apple,"apple (Document[119]):""Fred went to the garden . """,What did Fred give to Jeff? 
902,Jeff,"Jeff (Document[119]):""Fred journeyed to the garden . Look",Who did Fred give the apple to? 
903,apple,"milk (Document[10]):""Fred went to the bathroom .",What did Fred give to Jeff? 
904,Fred,"Fred (Document[15]):""Fred journeyed to the garden .",Who received the apple? 
905,Bill,"Bill (Document[119]):""Bill handed the milk to Fred",Who gave the milk to Fred? 
906,milk,"milk (Document[119]):""Bill went to the bedroom",What did Fred give to Bill? 
907,Fred,"Fred (Document[129]):""Bill gave the milk to Fred",Who did Bill give the milk to? 
908,Bill,"Bill (Document[119]):""Bill went to the bedroom . The",Who gave the milk to Fred? 
909,Fred,"Bill (Document[10]):""Bill went to the bedroom . Unfortunately literary",Who gave the milk? 
910,milk,"milk (Document[119]):""Fred journeyed to the office",What did Fred give to Jeff? 
911,Jeff,"Jeff (Document[179]):""Fred journeyed to the office . Mary",Who did Fred give the milk to? 
912,Mary,"Mary (Document[119]):""Mary moved to the office . If there",Who received the milk? 
913,Jeff,"Jeff (Document[109]):""Jeff journeyed to the office . The",Who gave the milk? 
914,milk,"milk (Document[119]):""Jeff journeyed to the office",What did Jeff give to Mary? 
915,football,"football (Document[189]):""Fred gave the football to Mary .",What did Fred give to Mary? 
916,Mary,"Mary (Document[11]):""Fred took the football there . It is this",Who received the football? 
917,Mary,"Fred (Document[27]):""Fred journeyed to the hallway",Who gave the football? 
918,Mary,"Fred (Document[119]):""Fred: ""I'll",Who gave the football? 
919,Fred,"Eglantine (Document[11]):""Eglantine . L .""",Who gave the football to Jeff? 
920,Mary,"Mary (Document[119]):""Mary picked up the apple there . Then",Who gave the apple to Fred? 
921,Fred,"Fred (Document[119]):""Mary handed the apple to Fred.""",Who did Mary give the apple to? 
922,Fred,"Fred (Document[159]):""Mary handed the apple to Fred . placing",Who did Mary give the apple to? 
923,Mary,"Mary (Document[129]):""Mary picked up the apple there",Who gave the apple? 
924,football,"a football (Document[119]):""Jeff handed the football to Mary",What did Jeff give to Mary? 
925,Mary,"Fred (Document[119]):""Fred handed the milk to Mary",Who gave the milk? 
926,Bill,"Bill (Document[129]):""Fred passed the milk to Bill",Who did Fred give the milk to? 
927,Fred,"Bill (Document[119]):""Bill went back to the bedroom .",Who gave the apple? 
928,milk,"milk (Document[12]):""Fred took the milk there . Mary",What did Fred give to Bill? 
929,apple,"apple (Document[119]):""Bill dropped the apple there . It",What did Bill give to Fred? 
930,apple,"apple (Document[129]):""Mary got the apple there . As the fe",What did Mary give to Fred? 
931,Mary,"Mary (Document[18]):""Mary got the apple there.""",Who gave the apple? 
932,apple,"apple (Document[21]):""Mary gave the apple to Fred.""",What did Mary give to Fred? 
933,Jeff,"Jeff (Document[25]):""Jeff handed the apple to Fred.""",Who gave the apple to Fred? 
934,Jeff,"Elsie Bellwood (Document[159]):""Elsie Bell",Who gave the apple? 
935,Fred,"Fred (Document[159]):""Bill took the apple there .",Who did Bill give the apple to? 
936,Bill,"Bill (Document[119]):""Bill gave the apple to Fred",Who gave the apple? 
937,apple,"apple (Document[159]):""Bill put down the apple . Miss",What did Fred give to Bill? 
938,Bill,"Bill (Document[119]):""Bill took the apple there .",Who did Fred give the apple to? 
939,Bill,"Bill (Document[119]):""Bill picked up the apple there . The",Who received the apple? 
940,football,"the football (Document[119]):""Jeff gave the football to Bill",What did Jeff give to Bill? 
941,football,"the football (Document[119]):""Jeff journeyed to the office",What did Bill give to Jeff? 
942,Bill,"Bill (Document[119]):""Bill gave the football to Jeff",Who gave the football to Jeff? 
943,apple,"apple (Document[119]):""Fred gave the apple to Mary""",What did Fred give to Mary? 
944,Fred,"Fred (Document[159]):""Millbank offered to show Coningsby to",Who did Mary give the apple to? 
945,Bill,"Bill (Document[159]):""Bill went to the bathroom",Who gave the apple to Jeff? 
946,Bill,"Billy (Document[159]):""Billy was a young boy who",Who did Jeff give the apple to? 
947,Bill,"Bill (Document[10]):""Bill went back to the hallway",Who received the apple? 
948,Bill,"Bill (Document[11]):""Bill journeyed to the bedroom",Who gave the apple? 
949,Jeff,"Jeff (Document[119]):""Bill went to the bathroom . It",Who did Bill give the apple to? 
950,Fred,"Fred (Document[129]):""Fred journeyed to the kitchen . Our",Who gave the milk to Jeff? 
951,Jeff,"Fred (Document[119]):""Fred handed the milk to Jeff",Who received the milk? 
952,Fred,"Fred (Document[129]):""Jeff journeyed to the kitchen . Dick",Who did Jeff give the milk to? 
953,Jeff,"Jeff (Document[3]):""Jeff passed the milk to Fred . Among the sh",Who did Fred give the milk to? 
954,milk,"milk (Document[119]):""Jeff handed the milk to Fred",What did Jeff give to Fred? 
955,milk,"milk (Document[129]):""Mary handed the milk to Bill",What did Mary give to Bill? 
956,Mary,"Mary (Document[129]):""Bill passed the milk to Mary",Who did Bill give the milk to? 
957,Bill,"Bill (Document[60]):""Bill went to the hallway . Their monuments",Who gave the milk to Mary? 
958,Mary,"Mary (Document[70]):""Mary went to the kitchen . Fred",Who gave the football? 
959,Mary,"Mary (Document[119]):""Mary put down the milk .",Who received the football? 
960,apple,"apple (Document[10]):""Fred journeyed to the hallway .",What did Fred give to Jeff? 
961,Jeff,"Jeff (Document[5]):""Fred journeyed to the hallway . ""As",Who did Fred give the apple to? 
962,Fred,"Fred (Document[119]):""Fred handed the apple to Jeff.""",Who gave the apple to Jeff? 
963,Fred,"Jeff (Document[10]):""Jeff journeyed to the hallway",Who gave the apple? 
964,Fred,"Fred (Document[119]):""Fred gave the apple to Jeff.""",Who gave the apple? 
965,Fred,"Cissy (Document[119]):""Cissy received the apple",Who received the apple? 
966,Mary,"Mary (Document[159]):""Mary journeyed to the garden . Mary",Who gave the apple to Fred? 
967,Fred,"Fred (Document[12]):""Mary took the apple there . Mary journeyed",Who did Mary give the apple to? 
968,apple,"apple (Document[56]):""Mary gave the apple to Fred.""",What did Mary give to Fred? 
969,Fred,"Mary (Document[119]):""Mary went to the hallway",Who gave the apple? 
970,Bill,"Bill (Document[129]):""Bill went to the office .",Who received the milk? 
971,Bill,"Mandy (Document[129]):""Mandy caught the wolf - like look",Who gave the milk? 
972,Bill,"Bill (Document[129]):""Mary went to the office . When Captain",Who gave the milk to Mary? 
973,Mary,"Mary (Document[129]):""Mary went to the office . The morning",Who gave the milk to Jeff? 
974,Fred,"Bill (Document[129]):""Bill moved to the office . *",Who gave the football? 
975,football,"football (Document[109]):""Jeff gave the football to Bill .",What did Jeff give to Bill? 
976,football,"a football (Document[5]):""Fred met with no adventure going back",What did Jeff give to Bill? 
